#Date,news positivity,news negativity,yesterday news positivity, yesterday news negativity,stock change
2010-08-17,12.0250586487,12.8016499164,11.177477134,11.57493347,1
2010-08-18,6.9932353852,9.3559439764,12.0250586487,12.8016499164,1
2010-08-19,9.3133942855,12.7734982134,6.9932353852,9.3559439764,-1
2010-08-20,9.586497027,15.8229330255,9.3133942855,12.7734982134,-1
2010-08-23,10.1844396229,10.0324252484,11.918956519,12.6655638161,-1
2010-08-24,12.8920976583,19.2272083489,10.1844396229,10.0324252484,-1
2010-08-25,9.970206993,13.4385862314,12.8920976583,19.2272083489,1
2010-08-26,6.2686012574,7.4469029838,9.970206993,13.4385862314,-1
2010-08-27,9.3003477608,11.2292332044,6.2686012574,7.4469029838,2
2010-08-30,9.9415089362,10.6895365831,7.6236749626,12.279837003,-1
2010-08-31,11.0211876705,15.3283195329,9.9415089362,10.6895365831,0
2010-09-01,10.1525835706,10.6552691421,11.0211876705,15.3283195329,2
2010-09-02,12.5932638502,13.745084425,10.1525835706,10.6552691421,1
2010-09-03,9.721176555,11.9340940921,12.5932638502,13.745084425,1
2010-09-07,13.2395115825,12.0448519485,10.6864865631,12.4835578285,-1
2010-09-08,14.6965844618,16.0803813455,13.2395115825,12.0448519485,1
2010-09-09,7.3469282946,7.1483284853,14.6965844618,16.0803813455,1
2010-09-10,16.8281571756,17.7863604583,7.3469282946,7.1483284853,1
2010-09-13,9.4233500719,12.1988492913,17.9642598822,20.0610121113,1
2010-09-14,10.5317996864,12.6516993965,9.4233500719,12.1988492913,-1
2010-09-15,5.2710559501,8.6342026101,10.5317996864,12.6516993965,1
2010-09-16,11.6362158724,14.8635804778,5.2710559501,8.6342026101,1
2010-09-17,12.7518037998,15.6982311587,11.6362158724,14.8635804778,0
2010-09-20,13.2504857633,17.601296764,10.2813233315,16.5447681437,2
2010-09-21,11.5017266216,10.4684764271,13.2504857633,17.601296764,0
2010-09-22,9.2124071083,12.2816234991,11.5017266216,10.4684764271,-1
2010-09-23,12.7475103709,13.9013213202,9.2124071083,12.2816234991,-1
2010-09-24,14.643787522,15.7104919621,12.7475103709,13.9013213202,2
2010-09-27,9.2270971877,12.8765705622,8.6029894372,11.7496118755,-1
2010-09-28,7.1382969875,12.2701040578,9.2270971877,12.8765705622,1
2010-09-29,7.3920667224,10.5992775091,7.1382969875,12.2701040578,-1
2010-09-30,8.4799879049,8.5377922577,7.3920667224,10.5992775091,-1
2010-10-01,11.1833685168,12.7868307001,8.4799879049,8.5377922577,1
2010-10-04,12.2148075606,19.0125484746,11.3955749847,15.4045893276,-1
2010-10-05,10.2078131484,15.9864353807,12.2148075606,19.0125484746,2
2010-10-06,17.5258532303,19.2286937727,10.2078131484,15.9864353807,1
2010-10-07,10.5851977697,13.1641417459,17.5258532303,19.2286937727,-1
2010-10-08,12.7091825301,15.2469622233,10.5851977697,13.1641417459,1
2010-10-11,16.0222914774,20.6639504759,10.2425326806,15.2660089147,0
2010-10-12,10.3852054819,15.5911812422,16.0222914774,20.6639504759,0
2010-10-13,10.1633663973,16.4176590894,10.3852054819,15.5911812422,1
2010-10-14,19.0385271364,19.4106980556,10.1633663973,16.4176590894,0
2010-10-15,13.6847264975,14.9220657116,19.0385271364,19.4106980556,-1
2010-10-18,10.4416257571,13.2060492893,16.8668027113,15.9236806244,1
2010-10-19,13.0726301585,15.6484814765,10.4416257571,13.2060492893,-2
2010-10-20,13.8100402592,12.6908099863,13.0726301585,15.6484814765,1
2010-10-21,11.4728810296,12.9657124511,13.8100402592,12.6908099863,1
2010-10-22,9.8154042138,14.1809062465,11.4728810296,12.9657124511,0
2010-10-25,7.9291076157,10.4487685517,10.958534953,14.9466750644,1
2010-10-26,8.716381275,19.7688269196,7.9291076157,10.4487685517,0
2010-10-27,9.1344088258,14.5294139659,8.716381275,19.7688269196,-1
2010-10-28,8.0278032037,16.3143513084,9.1344088258,14.5294139659,0
2010-10-29,10.8165604817,16.2787282444,8.0278032037,16.3143513084,0
2010-11-01,9.1682220966,15.0998934937,11.6312084284,16.7671699371,0
2010-11-02,13.0324377795,13.673567182,9.1682220966,15.0998934937,1
2010-11-03,12.6560009726,10.656162456,13.0324377795,13.673567182,1
2010-11-04,9.9362591554,15.2752375741,12.6560009726,10.656162456,2
2010-11-05,14.8889436721,21.8119334199,9.9362591554,15.2752375741,0
2010-11-08,12.8929115168,17.1910467018,10.8752093919,13.3020683717,-1
2010-11-09,11.5844823652,12.7750779842,12.8929115168,17.1910467018,-1
2010-11-10,13.8484788885,19.0868856846,11.5844823652,12.7750779842,1
2010-11-11,12.5096368685,13.9612872532,13.8484788885,19.0868856846,-1
2010-11-12,10.8680446009,13.7525356923,12.5096368685,13.9612872532,-1
2010-11-15,9.872514701,12.9549707091,13.7481990855,16.1838727104,0
2010-11-16,11.5873861386,16.6564126441,9.872514701,12.9549707091,-2
2010-11-17,11.823934958,13.0757668699,11.5873861386,16.6564126441,0
2010-11-18,8.1779137893,10.2541991681,11.823934958,13.0757668699,2
2010-11-19,15.879343048,19.1846282022,8.1779137893,10.2541991681,1
2010-11-22,11.8535625071,15.3417710869,11.7687939927,10.3531098016,-1
2010-11-23,8.2143277216,10.7260466296,11.8535625071,15.3417710869,-2
2010-11-24,11.2815041094,11.755705845,8.2143277216,10.7260466296,2
2010-11-26,14.9704548776,15.6113935804,8.6282200363,10.381609174,-1
2010-11-29,9.1315389693,19.7362533353,9.1260029115,12.6066596246,-1
2010-11-30,12.3352656171,21.7478232656,9.1315389693,19.7362533353,-1
2010-12-01,9.0952855593,12.0604045839,12.3352656171,21.7478232656,2
2010-12-02,10.7687794817,12.5338535014,9.0952855593,12.0604045839,1
2010-12-03,12.2242000933,13.051764796,10.7687794817,12.5338535014,1
2010-12-06,14.502716284,17.023850835,12.7255507324,14.5118423467,-1
2010-12-07,11.7524682211,18.755295451,14.502716284,17.023850835,0
2010-12-08,11.5717310678,10.9811164335,11.7524682211,18.755295451,1
2010-12-09,14.8069156509,14.5366397119,11.5717310678,10.9811164335,0
2010-12-10,9.066334707,13.418193816,14.8069156509,14.5366397119,1
2010-12-13,11.2862956576,13.0313392703,9.6708336264,14.3000903915,1
2010-12-14,8.0138127107,11.4339169462,11.2862956576,13.0313392703,1
2010-12-15,9.2198752608,11.4447615736,8.0138127107,11.4339169462,-1
2010-12-16,9.7369331336,14.71648072,9.2198752608,11.4447615736,1
2010-12-17,9.1543333003,13.3388833437,9.7369331336,14.71648072,0
2010-12-20,10.4420545738,11.3641984383,12.8190499965,12.897057048,0
