#Date,yesterday news positivity, yesterday news negativity,stock change
2013-05-17,11.9216579865,14.7586589987,1
2013-05-20,10.7620504324,14.2815505043,0
2013-05-21,11.9458868824,9.275851958,1
2013-05-22,11.8393115967,11.5592805263,-1
2013-05-23,12.7484473624,15.873816999,0
2013-05-24,11.5570668249,11.7871081869,0
2013-05-28,11.0925327991,14.7673846373,1
2013-05-29,10.6944685851,19.2727856024,-1
2013-05-30,10.6801786352,13.513329343,1
2013-05-31,13.6628034318,17.40698081,-2
2013-06-03,9.1886876553,11.5587168384,1
2013-06-04,11.5585373304,17.1266832116,-1
2013-06-05,9.0389939686,8.1507890437,-2
2013-06-06,9.7253787529,9.4819704492,1
2013-06-07,10.7636684961,9.8580683884,2
2013-06-10,10.0547947113,12.1983890069,0
2013-06-11,12.9749552739,11.5111446786,-1
2013-06-12,14.1706044534,13.8826411341,-1
2013-06-13,8.6247552752,14.4619381433,2
2013-06-14,10.4648053238,14.2634454707,-1
2013-06-17,7.2517858608,10.2335351642,1
2013-06-18,13.5547948516,15.6237273806,1
2013-06-19,9.907708839,15.3066515188,-2
2013-06-20,10.9419807603,15.1252183758,-2
2013-06-21,14.0048329224,17.7667752489,1
2013-06-24,14.7923451441,17.4797413079,-1
2013-06-25,10.2768262342,12.1176104361,1
2013-06-26,12.859525817,19.414904584,1
2013-06-27,11.9402540886,16.78963615,1
2013-06-28,12.0656439147,15.1762639714,-1
2013-07-01,11.7658310989,12.8178590494,1
2013-07-02,8.6657939533,9.6262736773,-1
2013-07-03,14.1684367182,18.0617402856,1
2013-07-05,10.4660484609,14.4611019495,1
2013-07-08,8.7388537423,11.2605670677,1
2013-07-09,9.4897312275,8.9685596804,1
2013-07-10,11.575166841,14.0846674364,0
2013-07-11,8.8149416801,11.3275202085,2
2013-07-12,8.6464320402,11.4874151176,0
2013-07-15,13.2832849853,18.3610968721,1
2013-07-16,13.4052366247,12.5786656601,-1
2013-07-17,7.5927542066,10.4247453962,0
2013-07-18,9.5568817202,14.3453375409,1
2013-07-19,15.8710840951,17.8180503572,1
2013-07-22,12.0512772924,13.8655305725,0
2013-07-23,13.190287821,15.0568551604,1
2013-07-24,8.6813616488,13.41542724,-1
2013-07-25,9.6764925393,13.7204289478,1
2013-07-26,14.8425628445,18.6698137735,0
2013-07-29,12.880382024,18.5653669043,-1
2013-07-30,12.344882391,20.5074950673,0
2013-07-31,9.8920706208,16.0999921888,-1
2013-08-01,15.3229482723,18.1484783971,1
2013-08-02,11.3045205152,11.037688031,1
2013-08-05,12.6480366778,12.7050733534,-1
2013-08-06,10.4812772057,12.3428195893,-1
2013-08-07,12.4149761074,13.3340709678,-1
2013-08-08,11.987329539,12.9252866349,1
2013-08-09,10.8903183641,14.8240192194,-1
2013-08-12,11.5806965357,12.7929900419,0
2013-08-13,12.1343777858,14.6998203758,1
2013-08-14,12.5766828836,16.1066016218,-1
2013-08-15,10.1032418914,13.2160490143,-2
2013-08-16,10.4117920741,12.9423429541,-1
2013-08-19,9.4560939061,15.5949435573,-1
2013-08-20,10.955709977,12.9915973603,0
2013-08-21,12.7367603264,15.9829706752,-1
2013-08-22,8.8753233063,16.1265929385,1
2013-08-23,16.0595952707,19.3394388458,1
2013-08-26,12.2536565905,13.8718885909,-1
2013-08-27,11.4913049753,18.1717170738,-2
2013-08-28,7.4106508807,9.9808259118,1
2013-08-29,8.2127883221,11.8437749871,1
2013-08-30,16.358961701,19.5229902109,-1
2013-09-03,9.4118876623,13.9472017195,1
2013-09-04,8.6168190674,9.2449521067,1
2013-09-05,11.5054850847,15.6369448225,0
2013-09-06,10.2928209584,12.3150956474,-1
2013-09-09,12.1745573354,14.3637905541,1
2013-09-10,9.0072701475,10.7850904075,1
2013-09-11,8.5992667693,13.122940002,1
2013-09-12,15.2805802238,16.6460965132,-1
2013-09-13,8.4236989845,8.4040192914,1
2013-09-16,15.5733622718,14.9398964825,1
2013-09-17,10.4923537444,9.8484696322,1
2013-09-18,9.6931548289,18.1356027381,2
2013-09-19,9.8236485043,12.7790880097,-1
2013-09-20,13.6917078962,17.2590268922,-2
2013-09-23,13.0253190058,15.1212504422,-1
2013-09-24,9.0043092197,12.127455661,-1
2013-09-25,9.5316255453,13.2347282626,-1
2013-09-26,11.5332605592,17.6281710508,1
2013-09-27,9.0637706243,9.5044366612,-1
2013-09-30,15.0060143246,13.7972276564,-1
2013-10-01,9.0496696358,10.6182734628,1
2013-10-02,7.3780696734,10.4271014321,-1
2013-10-03,9.6898989313,12.549573629,-1
2013-10-04,7.4528202961,11.6090830799,1
2013-10-07,10.614211948,11.7851098348,-1
2013-10-08,13.5190465762,16.3370212456,-2
2013-10-09,10.3385412242,10.9244565269,1
2013-10-10,11.8182781595,16.1407696133,2
2013-10-11,9.1527397845,8.890091172,1
2013-10-14,11.4577311456,17.0232289423,1
2013-10-15,15.0699286341,13.7494224597,-1
2013-10-16,11.1661961855,11.2798806102,2
2013-10-17,10.1887580439,10.6752283459,0
2013-10-18,10.0974139656,16.983369903,1
2013-10-21,19.6450152915,23.6313426734,0
2013-10-22,10.7456785582,13.0320274516,1
2013-10-23,10.5906820794,14.7993577832,-1
2013-10-24,11.9049396509,12.1045199439,1
2013-10-25,15.1463804702,16.359114052,1
2013-10-28,7.0381395115,9.2245871875,0
2013-10-29,10.5893001579,11.3182491906,1
2013-10-30,10.2201468512,11.7111096083,-1
2013-10-31,10.1282109133,12.3295209714,-1
2013-11-01,13.8020808711,19.9602709669,1
2013-11-04,10.5353021795,9.7385712281,1
2013-11-05,9.2134993146,13.1114821759,0
2013-11-06,8.8642401765,13.0433869464,1
2013-11-07,10.4972901565,16.8700882893,-2
2013-11-08,13.2609875653,16.5780576272,2
2013-11-11,12.4134996778,13.5814838984,1
2013-11-12,13.7492830126,11.2703077186,-1
2013-11-13,11.1995764861,15.4318251426,1
2013-11-14,12.29088183,13.2442942983,1
2013-11-15,8.762584549,11.6606106913,1
2013-11-18,12.7811679249,16.2567569203,0
2013-11-19,9.0996945769,15.268436376,0
2013-11-20,10.7492405762,15.8930201013,-1
2013-11-21,16.0446494483,10.9648259286,1
2013-11-22,14.4209595847,14.7517370519,1
2013-11-25,12.4303206807,15.0794044243,0
2013-11-26,10.9953709495,14.5574395907,0
2013-11-27,14.6437272268,17.3597721784,1
2013-11-29,11.4267293787,13.7678547435,-1
2013-12-02,12.5304367787,14.5813151983,-1
2013-12-03,10.8426836327,13.8859587207,-1
2013-12-04,11.5815795162,13.8543932644,-1
2013-12-05,8.9550934644,14.6931659068,-1
2013-12-06,10.0254629579,12.7876435877,2
2013-12-09,10.5789015514,10.7617699556,0
2013-12-10,8.062811324,11.5808894265,-1
2013-12-11,11.1463441806,11.9089020139,-1
2013-12-12,11.1671648022,11.7605108514,-1
2013-12-13,10.8039360247,11.6113638739,0
2013-12-16,13.201728635,14.5574680229,1
2013-12-17,11.600137956,14.5164405343,0
2013-12-18,16.2978534154,15.9707665517,2
2013-12-19,12.4711311896,13.9592281383,1
2013-12-20,11.4059561051,14.041644839,1
2013-12-23,11.7016212793,12.0277010973,1
2013-12-24,13.7425293414,15.6638580914,1
2013-12-26,9.7330459617,12.5474690409,1
2013-12-27,10.9303681692,14.508230282,0
2013-12-30,8.5165153795,9.8210212216,1
2013-12-31,8.6916479905,12.8530636194,1
2014-01-02,11.6881720909,13.8627338398,-1
2014-01-03,11.9996714951,16.5171434463,0
2014-01-06,9.7673602853,15.002153189,-1
2014-01-07,9.2930782018,14.8952717013,1
2014-01-08,7.896566427,10.7521381579,-1
2014-01-09,14.3058098255,18.1936017742,-1
2014-01-10,9.9512510796,12.0669751955,-1
2014-01-13,9.2409663917,12.6478875565,-2
2014-01-14,14.0802502922,15.4190821835,1
2014-01-15,10.3477177892,13.3816712852,1
2014-01-16,7.580742885,13.526505753,-1
2014-01-17,9.8474243135,11.9432967611,1
2014-01-21,10.5062292526,13.524376536,-1
2014-01-22,8.7787707695,12.4128228384,-1
2014-01-23,12.5561787736,13.0894214448,-2
2014-01-24,9.3189239861,11.4975215246,-2
2014-01-27,7.4285965056,9.1106020001,-1
2014-01-28,11.838751613,15.2230874854,1
2014-01-29,13.3554316926,15.4968532672,-2
2014-01-30,9.5587440526,15.47669549,1
2014-01-31,9.6213272594,14.8256982275,-2
2014-02-03,10.2693809587,10.13716875,-2
2014-02-04,13.1797438192,17.7876251139,1
2014-02-05,13.604088394,13.8558470161,0
2014-02-06,12.8244733531,10.486097653,2
2014-02-07,12.2336694209,16.6550442266,2
2014-02-10,11.7382608131,14.564020873,0
2014-02-11,9.5112965768,14.0595091444,2
2014-02-12,10.1953698694,13.1456466063,-1
2014-02-13,13.9820783202,20.2733004754,1
2014-02-14,11.3629051623,14.0999443532,1
2014-02-18,13.5416767205,16.4222133055,-1
2014-02-19,9.6000679565,16.116803737,-1
2014-02-20,7.410325733,9.0296895048,1
2014-02-21,11.0593957778,17.6545929788,-1
2014-02-24,5.9272883054,5.9448537202,1
2014-02-25,9.6076614726,10.1396619026,-1
2014-02-26,9.4021840832,10.6637926883,1
2014-02-27,11.2162259354,16.7954691581,1
2014-02-28,8.8401916045,10.8626355468,1
2014-03-03,7.6493150567,11.8378630222,-2
2014-03-04,8.1781785347,12.2170741737,2
2014-03-05,8.04222662,14.1912636387,-1
2014-03-06,10.3339514232,16.2700739576,1
2014-03-07,10.0227849301,13.7635236844,1
2014-03-10,8.4270454525,14.1680897228,-1
2014-03-11,7.4359090562,12.1251472827,-1
2014-03-12,7.7876703412,16.6720047981,0
2014-03-13,8.6797832814,13.9630623483,-2
2014-03-14,9.8371877394,11.0545715905,-1
2014-03-17,10.6519231222,13.9718534912,2
2014-03-18,6.6287541058,9.5933257553,1
2014-03-19,10.226956072,9.3848531073,-1
2014-03-20,9.5580566456,15.1503173837,1
2014-03-21,15.3273255045,13.9025361593,-1
2014-03-24,6.7083307613,10.5491200678,-1
2014-03-25,5.5487878501,8.5250590203,1
2014-03-26,8.3688481339,13.6202507064,-1
2014-03-27,10.261521786,16.000332525,0
2014-03-28,12.144019333,13.9373529178,1
2014-03-31,10.6274205997,16.1432841101,1
2014-04-01,5.8883138662,7.7117723586,1
2014-04-02,8.4628145409,11.2792763719,1
2014-04-03,13.9316646151,18.8532260039,0
2014-04-04,9.2132517884,11.1866494616,-2
2014-04-07,11.6478410802,12.0535165307,-2
2014-04-08,7.2508424387,9.1729943614,0
2014-04-09,9.0986863429,15.7565960025,2
2014-04-10,6.8633184615,13.7677689775,-2
2014-04-11,13.0034958824,17.7748668803,-2
2014-04-14,10.8976392888,10.0590795321,2
2014-04-15,10.4217589742,12.3992720272,1
2014-04-16,7.2437385061,10.8620434578,2
2014-04-17,8.002014883,10.9510908864,-1
2014-04-21,11.1345263067,14.8565306239,1
2014-04-22,12.0313331853,18.0181455761,1
2014-04-23,7.5570004931,12.0059651089,0
2014-04-24,8.5519193028,11.8610709367,0
2014-04-25,8.0550587423,10.5111597553,-2
2014-04-28,12.3064920438,13.7233726149,1
2014-04-29,6.9676687517,9.888661028,1
2014-04-30,7.9461595696,12.2393804113,1
2014-05-01,9.1216097085,13.3204771279,-1
2014-05-02,9.2508656945,15.3737661748,-1
2014-05-05,8.3295087934,13.6255020021,1
2014-05-06,8.3611828252,10.6470809437,-1
2014-05-07,11.932557409,15.7634263238,1
2014-05-08,8.3249524181,12.0661252064,1
2014-05-09,5.7292792277,8.789076477,1
2014-05-12,5.6793684264,6.5368715775,1
2014-05-13,7.8919290201,10.8822227541,1
2014-05-14,10.0838912508,10.3711093912,-1
2014-05-15,10.1965458357,13.2528931648,-2
2014-05-16,13.6536245565,12.6367214602,1
2014-05-19,10.8188213464,14.1440063244,1
2014-05-20,11.1102976165,12.9028105254,-1
2014-05-21,11.5629798389,12.266725689,2
2014-05-22,9.3390502364,14.177924651,0
2014-05-23,11.0958871891,18.6946335767,1
2014-05-27,8.618769194,10.8664898888,1
2014-05-28,10.3676273374,12.6441149354,-1
2014-05-29,8.077593927,11.7833512536,1
2014-05-30,9.0299798351,9.1933405467,1
2014-06-02,8.7459992448,11.0802614278,1
2014-06-03,7.1918119855,10.1517855018,-1
2014-06-04,13.8728557331,15.150730714,1
2014-06-05,10.4220159045,13.0415415484,1
2014-06-06,10.1303012695,15.6195365414,1
2014-06-09,9.7701575776,13.8007281249,1
2014-06-10,10.9981721423,15.361785357,0
2014-06-11,7.4494728561,11.0109139809,-1
2014-06-12,8.7075976488,10.5466437958,-1
2014-06-13,13.5979235925,11.5220937066,1
2014-06-16,11.539577771,13.8878819543,1
2014-06-17,9.2296271918,13.6899544624,1
2014-06-18,8.8302593911,8.5475559499,1
2014-06-19,11.2906435842,16.5824886869,0
2014-06-20,13.073682472,16.2891837431,1
2014-06-23,9.3369159877,13.4874434729,0
2014-06-24,8.4196218286,9.997328224,-1
2014-06-25,6.8967086286,11.7749582026,1
2014-06-26,12.7308362815,14.9530435666,-1
2014-06-27,10.2495004442,13.8651441011,0
2014-06-30,11.4183991164,15.2401045516,-1
2014-07-01,10.8895992049,12.9807398257,1
2014-07-02,8.792987545,11.6366184487,1
2014-07-03,6.7541169126,9.0957072543,1
2014-07-07,9.3352566735,11.1475385184,-1
2014-07-08,7.9242011764,11.005762097,-1
2014-07-09,9.9035937079,12.4448049651,1
2014-07-10,7.0152236172,8.2651467125,-1
2014-07-11,12.1274788141,12.1480597914,1
2014-07-14,9.7303746622,11.672991786,1
2014-07-15,9.2453290679,9.6053382199,0
2014-07-16,9.5351630569,10.0056512813,1
2014-07-17,7.4353973912,10.7968143425,-2
2014-07-18,7.4846808597,8.8078545108,1
2014-07-21,9.0945472839,14.3023466211,-1
2014-07-22,8.9458792634,13.382593294,1
2014-07-23,8.3444779896,13.2233100284,-1
2014-07-24,6.4547332008,16.0701664808,0
2014-07-25,9.9042910867,11.0277233043,-1
2014-07-28,8.5957058977,13.0677581004,1
2014-07-29,9.2754561027,9.4743372725,-1
2014-07-30,10.4018078242,14.7908188425,-1
2014-07-31,7.5531608294,16.0542868438,-2
2014-08-01,8.1928202003,11.6084687262,-1
2014-08-04,11.181536459,18.4828515605,1
2014-08-05,8.0569137805,12.6158573687,-1
2014-08-06,10.0731587014,8.8283001817,1
2014-08-07,7.8521833083,10.4934953241,-1
2014-08-08,6.5465436303,5.9999923211,2
2014-08-11,5.9567305807,8.827063946,0
2014-08-12,8.7002845909,14.4634294196,0
2014-08-13,7.5818944597,11.364251998,1
2014-08-14,8.6023582444,10.167564278,1
2014-08-15,10.7944693829,13.0063175005,-1
2014-08-18,7.441191741,10.8770103856,2
2014-08-19,10.7513597159,13.9523175714,1
2014-08-20,10.0061544058,9.9614296778,1
2014-08-21,7.6364852445,11.1220372845,1
2014-08-22,7.5920365427,14.5356062226,-1
2014-08-25,3.5332706402,8.075085762,1
2014-08-26,8.6546578438,11.8630845695,1
2014-08-27,9.4115212656,11.0665326137,0
2014-08-28,8.7428437383,13.435032845,-1
2014-08-29,7.0512675111,10.7756878061,1
2014-09-02,10.6478451146,13.5614538734,-1
2014-09-03,13.22808169,14.3442860012,0
2014-09-04,5.1110139656,8.2507852034,0
2014-09-05,7.2415338388,12.6122985216,1
2014-09-08,6.0500296244,7.6655365223,-1
2014-09-09,7.0359629238,10.4472473337,-1
2014-09-10,7.053565354,8.592650109,1
2014-09-11,9.9431670471,12.2509613759,0
2014-09-12,9.9710615875,14.8174975198,-1
2014-09-15,14.2065405709,12.4141767182,1
2014-09-16,8.9403636677,7.8568877892,1
2014-09-17,11.5923725901,11.9680013657,1
2014-09-18,11.0634198186,13.9914256276,1
2014-09-19,9.188111412,13.1030294829,0
2014-09-22,10.2339474791,14.6763229837,-1
2014-09-23,12.0096265998,10.9844664913,-1
2014-09-24,5.9466470695,8.0056695618,2
2014-09-25,7.069679687,8.1464802397,-2
2014-09-26,10.1895120907,10.2934169202,2
2014-09-29,8.5441834346,10.432346066,-1
2014-09-30,9.5586759488,9.9364933053,-1
2014-10-01,11.0074059997,15.7203823045,-2
2014-10-02,11.897575335,12.876426173,0
2014-10-03,10.4657365904,12.0625425452,2
2014-10-06,9.7581845504,13.3451482252,-1
2014-10-07,8.6287164184,10.0473063619,-2
2014-10-08,9.7361631842,14.9429527473,2
2014-10-09,10.0305520688,14.4938348978,-2
2014-10-10,11.2398403156,13.5326783528,-1
2014-10-13,11.0353573395,17.4090976484,-2
2014-10-14,7.5824130836,8.31259687,0
2014-10-15,6.8717101628,9.6498657008,-2
2014-10-16,13.0663369695,15.7724340581,-1
2014-10-17,10.6129034328,13.5248894062,2
2014-10-20,8.6422402816,8.7796105387,1
2014-10-21,7.2833262612,12.1447204022,2
2014-10-22,12.5445621045,13.9856735016,-2
2014-10-23,10.6410426125,16.4692252277,2
2014-10-24,10.7011738691,12.9384107518,1
2014-10-27,11.3760392707,14.1115126043,1
2014-10-28,4.6237626894,10.5185171746,2
2014-10-29,9.245207818,10.5355072673,-1
2014-10-30,12.9571898454,12.3149456818,2
2014-10-31,5.6078780128,9.3780760895,2
2014-11-03,9.8617895886,12.249550434,-1
2014-11-04,5.7434389503,6.2064103034,1
2014-11-05,7.8758279925,10.5471725281,1
2014-11-06,8.5410600153,10.8042638627,1
2014-11-07,9.5904055769,14.5961972341,1
2014-11-10,12.3549015686,12.1319885064,1
2014-11-11,8.9057797497,11.1502208699,0
2014-11-12,8.1454424631,14.5108067551,0
2014-11-13,7.7365610612,12.1691757744,1
2014-11-14,9.8038608338,9.6419052348,-1
2014-11-17,8.5319180827,11.2038792495,1
2014-11-18,7.3554967806,6.5944707662,1
2014-11-19,10.8905519075,14.113801192,0
2014-11-20,7.7069480245,8.1588309596,1
2014-11-21,8.5017581564,13.6726264216,1
2014-11-24,8.4372822545,10.9195668093,0
2014-11-25,9.5614624742,13.7143372884,0
2014-11-26,11.0719387503,14.1928242512,1
2014-11-28,12.9284380595,13.3209501206,0
2014-12-01,8.9755128213,10.8424601458,-1
2014-12-02,9.3319017295,9.8449171665,1
2014-12-03,10.5759366558,11.9258529266,1
2014-12-04,12.0984195703,16.5518435126,0
2014-12-05,11.39376439,18.2811548603,1
2014-12-08,9.4373590502,19.1005672577,-1
2014-12-09,8.470217123,14.6490667541,-1
2014-12-10,8.0032172001,12.6514484574,-2
2014-12-11,9.9575558867,16.0574470713,1
2014-12-12,9.4575820688,14.0929653435,-2
2014-12-15,12.5017244197,18.3323488469,-1
2014-12-16,11.5191241069,12.6059915525,-1
2014-12-17,7.5672044432,10.8255898928,2
2014-12-18,9.1985891355,14.7514317382,2
2014-12-19,9.8841426662,13.5740800043,1
2014-12-22,11.9554522276,16.4719432665,2
2014-12-23,10.9335397533,13.5334233285,1
2014-12-24,8.8975457783,12.8778979515,0
2014-12-26,6.9873895501,9.4700017706,1
2014-12-29,9.3322478414,13.3253689516,0
2014-12-30,6.4832984145,7.5945769797,-1
2014-12-31,10.9352353604,12.6004318598,-2
2015-01-02,6.6249885635,6.57384911,0
2015-01-05,9.1542050485,15.0725947856,-2
2015-01-06,9.750514358,12.7146492796,-1
2015-01-07,6.9991780711,9.3388842067,2
2015-01-08,9.415111907,10.7386259926,2
2015-01-09,8.301776758,16.3452951958,-2
2015-01-12,7.707431539,9.8423535003,-1
2015-01-13,9.0464370074,10.7900259065,-1
2015-01-14,9.6046306667,8.7575626985,-2
2015-01-15,8.5180346349,13.3549781971,-1
2015-01-16,9.8086463501,10.3314259736,2
2015-01-20,7.4944295991,14.0501959019,0
2015-01-21,9.1676909824,11.0266347016,1
2015-01-22,10.9281955762,11.3750168229,2
2015-01-23,8.5862714936,16.5879563859,-1
2015-01-26,7.197605602,12.0544819377,0
2015-01-27,6.8084510929,10.3406023552,-2
2015-01-28,5.1800568191,11.0591623063,-2
2015-01-29,8.9542504437,11.0127881421,2
2015-01-30,8.7396923236,12.1562132145,-2
2015-02-02,12.6555467354,13.1160729479,2
2015-02-03,10.3197228276,13.9448464395,2
2015-02-04,12.3998029646,13.0407208906,0
2015-02-05,6.9571348711,9.5605526513,2
2015-02-06,8.1491769775,8.1124493284,-1
2015-02-09,9.8152795746,12.3789448795,-1
2015-02-10,6.9865919687,7.3773396466,1
2015-02-11,11.7610557933,15.2319353721,0
2015-02-12,7.4317162781,12.3882639867,1
2015-02-13,9.135455357,10.1021207425,1
2015-02-17,8.9397092378,13.4877408932,1
2015-02-18,8.5986452875,14.8128978367,-1
2015-02-19,10.4087728115,16.4956371442,-1
2015-02-20,8.0900332373,12.7802606548,2
2015-02-23,13.5911444079,13.014188745,-1
2015-02-24,10.2163594189,8.8185547622,1
2015-02-25,8.2262811124,9.2580017008,1
2015-02-26,9.1575461852,13.1765546429,0
2015-02-27,9.4679132148,13.9709064849,-1
2015-03-02,9.2400821428,11.4242088759,2
2015-03-03,10.7918272653,10.8868743186,-1
2015-03-04,9.0302943558,11.437808266,-1
2015-03-05,8.7050106268,11.0141455292,1
2015-03-06,14.2116644817,13.4157141916,-2
2015-03-09,10.5109912236,10.6535733767,1
2015-03-10,12.3848760016,13.5675505986,-2
2015-03-11,12.0776674416,14.340383474,-1
2015-03-12,9.1307247695,9.233536485,2
2015-03-13,11.323343031,14.340224776,-1
2015-03-16,9.4187173431,11.2712248228,2
2015-03-17,10.8209478278,9.553085054,-1
2015-03-18,11.429098862,14.3431324651,2
2015-03-19,11.1972685507,12.6162546979,-1
2015-03-20,11.9861325309,13.4632548791,2
2015-03-23,8.7218215178,10.4475202944,-1
2015-03-24,7.8605385214,12.1854800642,-1
2015-03-25,9.6244581124,8.0488492219,-2
2015-03-26,10.3477750119,9.9322871305,-1
2015-03-27,7.4170428037,10.6371197242,1
2015-03-30,9.7315826714,12.0636648752,2
2015-03-31,9.4693580395,12.8630911887,-2
2015-04-01,12.5524540017,13.2275318272,-1
2015-04-02,7.9607670728,12.0538888595,1
2015-04-06,6.7675167309,10.701177456,1
2015-04-07,8.6094738595,10.3582882395,0
2015-04-08,8.0545519588,10.5419462093,1
2015-04-09,10.5068895227,14.9064268152,1
2015-04-10,7.9208753838,10.525347808,1
2015-04-13,8.0462431441,11.4811609038,-1
2015-04-14,9.8120961556,11.7411253552,1
2015-04-15,8.4400430125,14.2105652681,1
2015-04-16,8.8170387375,15.3816268535,0
2015-04-17,6.9072517862,10.1138365362,-2
2015-04-20,8.5683560884,12.1479508665,2
2015-04-21,11.1246862581,13.1441995201,-1
2015-04-22,10.8199847188,11.1292201983,1
2015-04-23,12.4246691443,15.1759076828,1
2015-04-24,15.7173258996,14.3914154668,1
2015-04-27,9.0285936614,9.5338421588,-1
2015-04-28,9.1289754364,11.2749961741,1
2015-04-29,11.8661969415,15.2248679729,-1
2015-04-30,9.5028902595,9.0441836325,-2
2015-05-01,7.4791571257,11.0731314409,2
2015-05-04,6.1668614372,10.7396419417,1
2015-05-05,10.202514217,15.8638800728,-1
2015-05-06,9.0952163335,12.3323301285,-1
2015-05-07,12.0552952478,10.2626402506,1
2015-05-08,10.9654219126,8.7329133285,2
2015-05-11,9.9290284348,14.4808865001,-1
2015-05-12,13.9347044672,16.0433275084,-1
2015-05-13,8.631957711,11.4067514128,0
2015-05-14,13.3234433802,17.1657329798,2
2015-05-15,9.8218673583,12.2658792899,1
2015-05-18,9.8087915761,14.8139959509,1
2015-05-19,9.2751044447,12.3852622644,0
2015-05-20,14.1210361179,15.4937531208,-1
2015-05-21,13.3029526852,16.6596340197,0
2015-05-22,10.6764367365,8.6368026607,-1
2015-05-26,11.4741575393,12.8498621367,-2
2015-05-27,9.678954632,14.4761751382,1
2015-05-28,10.6278169064,15.763240782,-1
2015-05-29,10.2264041373,9.2838130626,-1
2015-06-01,11.959650183,16.3405730584,1
2015-06-02,8.7253610975,12.6353375219,-1
2015-06-03,11.0227172623,13.4682160895,1
2015-06-04,12.0005649179,14.7061693085,-2
2015-06-05,10.721916763,10.2636254358,-1
2015-06-08,9.5146503833,11.1247913117,-1
2015-06-09,13.9717142677,16.9039818479,0
2015-06-10,12.769664513,18.8976130661,2
2015-06-11,9.7601966544,10.8097517605,1
2015-06-12,11.1630385101,14.5799519758,-1
2015-06-15,11.4744799308,11.9261561004,-1
2015-06-16,9.1814832905,8.8366423507,1
2015-06-17,9.6080342158,13.6820020625,1
2015-06-18,11.5834524325,17.3951128039,2
2015-06-19,12.8545052476,14.2290689498,-1
2015-06-22,10.8806933023,9.6858474921,1
2015-06-23,10.9200616446,15.355448947,1
2015-06-24,11.3724992862,11.3912179589,-2
2015-06-25,7.9381031824,9.3387699362,-1
2015-06-26,11.0684622885,10.3758565855,1
2015-06-29,10.9945209095,10.960601756,-2
2015-06-30,9.0813169476,11.0837822339,1
2015-07-01,8.9304350647,10.0170094253,1
2015-07-02,14.1463575703,17.1350419822,-1
2015-07-06,8.528277051,9.303038231,-1
2015-07-07,10.7705703314,14.6684265663,1
2015-07-08,10.2209886025,16.2332176976,-2
2015-07-09,13.7914156166,14.1872263683,1
2015-07-10,7.2897208402,9.0982032439,2
2015-07-13,7.7955905009,11.5301122892,2
2015-07-14,10.0606068046,11.1973717206,1
2015-07-15,13.5994989062,13.498076621,0
2015-07-16,10.892405206,11.7238408543,1
2015-07-17,12.8565234524,14.1095325945,-1
2015-07-20,6.5743477956,10.7068991846,1
2015-07-21,7.1236928983,6.280455105,-2
2015-07-22,12.8357184416,14.5325324611,-1
2015-07-23,11.393420349,13.5953987168,-1
2015-07-24,9.8440884603,12.6395107758,-2
2015-07-27,16.1099044961,19.7054551159,-1
2015-07-28,10.4355410777,13.7636143593,2
2015-07-29,8.4082412725,12.8620501953,1
2015-07-30,13.5401187973,15.3165539169,0
2015-07-31,13.606065842,13.7090879014,-1
2015-08-03,10.7889528668,10.068145209,-1
2015-08-04,11.5703620203,14.0810327669,-1
2015-08-05,9.74305566,17.3848110685,-1
2015-08-06,12.2887224646,12.8199106937,-1
2015-08-07,13.8271607952,17.0630707536,-1
2015-08-10,12.6904081748,14.0332162259,2
2015-08-11,9.2418214701,11.963463693,-2
2015-08-12,13.6288364592,10.5722224887,1
2015-08-13,7.6023511064,13.7646410114,0
2015-08-14,11.1679337135,10.038681017,1
2015-08-17,6.7064761004,10.0714296212,1
2015-08-18,8.6952253846,14.0404847165,-1
2015-08-19,9.9070495976,14.5204873464,-2
2015-08-20,12.5363061727,11.9212817896,-2
2015-08-21,12.517848087,14.7973095767,-2
2015-08-24,10.4529640347,12.8615527169,-2
2015-08-25,8.7350409594,12.3888911138,-2
2015-08-26,8.3674925244,9.5180492799,2
2015-08-27,11.4079496021,14.6990480468,2
2015-08-28,10.1695802472,13.8044809092,0
2015-08-31,13.2747256642,17.5899405276,-1
2015-09-01,13.2361172762,15.875125041,-2
2015-09-02,11.4649394716,9.7648692096,2
2015-09-03,7.0191312932,12.728206797,0
2015-09-04,10.7150492718,14.3973721327,-2
2015-09-08,10.5409922686,13.1826676111,2
2015-09-09,12.1357527804,10.2661245262,-2
2015-09-10,8.7393779715,10.6287561186,1
2015-09-11,10.9410702152,12.8717958217,1
2015-09-14,10.1363622455,13.625089851,-1
2015-09-15,11.0069820684,10.9404533748,2
2015-09-16,9.2054256673,12.0806500325,1
2015-09-17,11.0401343307,16.2707782747,-1
2015-09-18,10.8204968067,14.2932441481,-2
2015-09-21,8.6436886751,8.3379202518,1
2015-09-22,9.1295122985,13.964321421,-2
2015-09-23,11.436438278,11.7362064238,-1
2015-09-24,13.9504660142,18.6508948726,-1
2015-09-25,7.9666934574,11.4118363647,1
2015-09-28,8.873105801,12.176925742,-2
2015-09-29,8.1208289954,9.6518970806,1
2015-09-30,13.3226355076,17.5879530902,2
2015-10-01,9.7135679669,12.2709318277,0
2015-10-02,7.024198795,7.5174038107,2
2015-10-05,8.8168700074,13.5220398055,2
2015-10-06,10.9790546628,11.2880330242,1
