#Date,news positivity,news negativity,stock change
2013-05-16,11.9216579865,14.7586589987,-1
2013-05-17,8.8349900368,20.0113552394,1
2013-05-20,11.9458868824,9.275851958,0
2013-05-21,11.8393115967,11.5592805263,1
2013-05-22,12.7484473624,15.873816999,-1
2013-05-23,11.5570668249,11.7871081869,0
2013-05-24,14.7004178848,14.8906308804,0
2013-05-28,10.6944685851,19.2727856024,1
2013-05-29,10.6801786352,13.513329343,-1
2013-05-30,13.6628034318,17.40698081,1
2013-05-31,11.4594956037,13.5032879591,-2
2013-06-03,11.5585373304,17.1266832116,1
2013-06-04,9.0389939686,8.1507890437,-1
2013-06-05,9.7253787529,9.4819704492,-2
2013-06-06,10.7636684961,9.8580683884,1
2013-06-07,8.0204786832,12.3975470254,2
2013-06-10,12.9749552739,11.5111446786,0
2013-06-11,14.1706044534,13.8826411341,-1
2013-06-12,8.6247552752,14.4619381433,-1
2013-06-13,10.4648053238,14.2634454707,2
2013-06-14,13.8108365978,15.8874976657,-1
2013-06-17,13.5547948516,15.6237273806,1
2013-06-18,9.907708839,15.3066515188,1
2013-06-19,10.9419807603,15.1252183758,-2
2013-06-20,14.0048329224,17.7667752489,-2
2013-06-21,9.4861215812,12.7672250021,1
2013-06-24,10.2768262342,12.1176104361,-1
2013-06-25,12.859525817,19.414904584,1
2013-06-26,11.9402540886,16.78963615,1
2013-06-27,12.0656439147,15.1762639714,1
2013-06-28,12.7450632506,13.4093732503,-1
2013-07-01,8.6657939533,9.6262736773,1
2013-07-02,14.1684367182,18.0617402856,-1
2013-07-03,6.8190068218,9.6220596193,1
2013-07-05,11.3223319253,11.2849135412,1
2013-07-08,9.4897312275,8.9685596804,1
2013-07-09,11.575166841,14.0846674364,1
2013-07-10,8.8149416801,11.3275202085,0
2013-07-11,8.6464320402,11.4874151176,2
2013-07-12,8.3692472839,10.1598199544,0
2013-07-15,13.4052366247,12.5786656601,1
2013-07-16,7.5927542066,10.4247453962,-1
2013-07-17,9.5568817202,14.3453375409,0
2013-07-18,15.8710840951,17.8180503572,1
2013-07-19,11.9014724244,15.4134104187,1
2013-07-22,13.190287821,15.0568551604,0
2013-07-23,8.6813616488,13.41542724,1
2013-07-24,9.6764925393,13.7204289478,-1
2013-07-25,14.8425628445,18.6698137735,1
2013-07-26,10.3877902918,12.2285709787,0
2013-07-29,12.344882391,20.5074950673,-1
2013-07-30,9.8920706208,16.0999921888,0
2013-07-31,15.3229482723,18.1484783971,-1
2013-08-01,11.3045205152,11.037688031,1
2013-08-02,17.5106496633,18.2258834142,1
2013-08-05,10.4812772057,12.3428195893,-1
2013-08-06,12.4149761074,13.3340709678,-1
2013-08-07,11.987329539,12.9252866349,-1
2013-08-08,10.8903183641,14.8240192194,1
2013-08-09,19.6092730954,19.4498572721,-1
2013-08-12,12.1343777858,14.6998203758,0
2013-08-13,12.5766828836,16.1066016218,1
2013-08-14,10.1032418914,13.2160490143,-1
2013-08-15,10.4117920741,12.9423429541,-2
2013-08-16,8.3879170865,12.011373074,-1
2013-08-19,10.955709977,12.9915973603,-1
2013-08-20,12.7367603264,15.9829706752,0
2013-08-21,8.8753233063,16.1265929385,-1
2013-08-22,16.0595952707,19.3394388458,1
2013-08-23,11.2724153169,18.2289868769,1
2013-08-26,11.4913049753,18.1717170738,-1
2013-08-27,7.4106508807,9.9808259118,-2
2013-08-28,8.2127883221,11.8437749871,1
2013-08-29,16.358961701,19.5229902109,1
2013-08-30,10.4369911849,11.3803730397,-1
2013-09-03,8.6168190674,9.2449521067,1
2013-09-04,11.5054850847,15.6369448225,1
2013-09-05,10.2928209584,12.3150956474,0
2013-09-06,9.636033411,10.9803901572,-1
2013-09-09,9.0072701475,10.7850904075,1
2013-09-10,8.5992667693,13.122940002,1
2013-09-11,15.2805802238,16.6460965132,1
2013-09-12,8.4236989845,8.4040192914,-1
2013-09-13,10.2197169622,13.9420169038,1
2013-09-16,10.4923537444,9.8484696322,1
2013-09-17,9.6931548289,18.1356027381,1
2013-09-18,9.8236485043,12.7790880097,2
2013-09-19,13.6917078962,17.2590268922,-1
2013-09-20,8.3581195362,11.0194109137,-2
2013-09-23,9.0043092197,12.127455661,-1
2013-09-24,9.5316255453,13.2347282626,-1
2013-09-25,11.5332605592,17.6281710508,-1
2013-09-26,9.0637706243,9.5044366612,1
2013-09-27,15.6052070464,16.0843022162,-1
2013-09-30,9.0496696358,10.6182734628,-1
2013-10-01,7.3780696734,10.4271014321,1
2013-10-02,9.6898989313,12.549573629,-1
2013-10-03,7.4528202961,11.6090830799,-1
2013-10-04,15.5047281172,21.4584742397,1
2013-10-07,13.5190465762,16.3370212456,-1
2013-10-08,10.3385412242,10.9244565269,-2
2013-10-09,11.8182781595,16.1407696133,1
2013-10-10,9.1527397845,8.890091172,2
2013-10-11,13.4678591924,15.7356699297,1
2013-10-14,15.0699286341,13.7494224597,1
2013-10-15,11.1661961855,11.2798806102,-1
2013-10-16,10.1887580439,10.6752283459,2
2013-10-17,10.0974139656,16.983369903,0
2013-10-18,9.5581552128,14.0557705469,1
2013-10-21,10.7456785582,13.0320274516,0
2013-10-22,10.5906820794,14.7993577832,1
2013-10-23,11.9049396509,12.1045199439,-1
2013-10-24,15.1463804702,16.359114052,1
2013-10-25,12.1154637166,13.4771828424,1
2013-10-28,10.5893001579,11.3182491906,0
2013-10-29,10.2201468512,11.7111096083,1
2013-10-30,10.1282109133,12.3295209714,-1
2013-10-31,13.8020808711,19.9602709669,-1
2013-11-01,10.4269172536,12.3912528402,1
2013-11-04,9.2134993146,13.1114821759,1
2013-11-05,8.8642401765,13.0433869464,0
2013-11-06,10.4972901565,16.8700882893,1
2013-11-07,13.2609875653,16.5780576272,-2
2013-11-08,13.1692883958,14.895495654,2
2013-11-11,13.7492830126,11.2703077186,1
2013-11-12,11.1995764861,15.4318251426,-1
2013-11-13,12.29088183,13.2442942983,1
2013-11-14,8.762584549,11.6606106913,1
2013-11-15,13.0735328525,16.4327429655,1
2013-11-18,9.0996945769,15.268436376,0
2013-11-19,10.7492405762,15.8930201013,0
2013-11-20,16.0446494483,10.9648259286,-1
2013-11-21,14.4209595847,14.7517370519,1
2013-11-22,9.4082365354,13.3535205314,1
2013-11-25,10.9953709495,14.5574395907,0
2013-11-26,14.6437272268,17.3597721784,0
2013-11-27,15.2233554825,17.8000454433,1
2013-11-29,10.4780679595,11.4475904711,-1
2013-12-02,10.8426836327,13.8859587207,-1
2013-12-03,11.5815795162,13.8543932644,-1
2013-12-04,8.9550934644,14.6931659068,-1
2013-12-05,10.0254629579,12.7876435877,-1
2013-12-06,6.1180154224,8.3934948755,2
2013-12-09,8.062811324,11.5808894265,0
2013-12-10,11.1463441806,11.9089020139,-1
2013-12-11,11.1671648022,11.7605108514,-1
2013-12-12,10.8039360247,11.6113638739,-1
2013-12-13,12.3308673909,15.5108213988,0
2013-12-16,11.600137956,14.5164405343,1
2013-12-17,16.2978534154,15.9707665517,0
2013-12-18,12.4711311896,13.9592281383,2
2013-12-19,11.4059561051,14.041644839,1
2013-12-20,9.8757211707,12.3335020235,1
2013-12-23,13.7425293414,15.6638580914,1
2013-12-24,12.4212755595,13.2728027857,1
2013-12-26,10.9303681692,14.508230282,1
2013-12-27,8.165261511,13.0661537063,0
2013-12-30,8.6916479905,12.8530636194,1
2013-12-31,11.9444742887,9.7306622087,1
2014-01-02,11.9996714951,16.5171434463,-1
2014-01-03,7.9409927372,13.5869013748,0
2014-01-06,9.2930782018,14.8952717013,-1
2014-01-07,7.896566427,10.7521381579,1
2014-01-08,14.3058098255,18.1936017742,-1
2014-01-09,9.9512510796,12.0669751955,-1
2014-01-10,11.0196215404,15.9501721835,-1
2014-01-13,14.0802502922,15.4190821835,-2
2014-01-14,10.3477177892,13.3816712852,1
2014-01-15,7.580742885,13.526505753,1
2014-01-16,9.8474243135,11.9432967611,-1
2014-01-17,10.9446968362,10.5565953696,1
2014-01-21,8.7787707695,12.4128228384,-1
2014-01-22,12.5561787736,13.0894214448,-1
2014-01-23,9.3189239861,11.4975215246,-2
2014-01-24,12.937516395,15.2451865107,-2
2014-01-27,11.838751613,15.2230874854,-1
2014-01-28,13.3554316926,15.4968532672,1
2014-01-29,9.5587440526,15.47669549,-2
2014-01-30,9.6213272594,14.8256982275,1
2014-01-31,10.0742692259,12.3971638881,-2
2014-02-03,13.1797438192,17.7876251139,-2
2014-02-04,13.604088394,13.8558470161,1
2014-02-05,12.8244733531,10.486097653,0
2014-02-06,12.2336694209,16.6550442266,2
2014-02-07,10.5906802957,16.8325245508,2
2014-02-10,9.5112965768,14.0595091444,0
2014-02-11,10.1953698694,13.1456466063,2
2014-02-12,13.9820783202,20.2733004754,-1
2014-02-13,11.3629051623,14.0999443532,1
2014-02-14,13.250783583,12.7971862297,1
2014-02-18,9.6000679565,16.116803737,-1
2014-02-19,7.410325733,9.0296895048,-1
2014-02-20,11.0593957778,17.6545929788,1
2014-02-21,12.2573385567,13.3920708311,-1
2014-02-24,9.6076614726,10.1396619026,1
2014-02-25,9.4021840832,10.6637926883,-1
2014-02-26,11.2162259354,16.7954691581,1
2014-02-27,8.8401916045,10.8626355468,1
2014-02-28,10.2073934657,11.1545346282,1
2014-03-03,8.1781785347,12.2170741737,-2
2014-03-04,8.04222662,14.1912636387,2
2014-03-05,10.3339514232,16.2700739576,-1
2014-03-06,10.0227849301,13.7635236844,1
2014-03-07,8.258869401,9.5457293529,1
2014-03-10,7.4359090562,12.1251472827,-1
2014-03-11,7.7876703412,16.6720047981,-1
2014-03-12,8.6797832814,13.9630623483,0
2014-03-13,9.8371877394,11.0545715905,-2
2014-03-14,7.1077890637,12.8001495802,-1
2014-03-17,6.6287541058,9.5933257553,2
2014-03-18,10.226956072,9.3848531073,1
2014-03-19,9.5580566456,15.1503173837,-1
2014-03-20,15.3273255045,13.9025361593,1
2014-03-21,8.295596236,11.2432381841,-1
2014-03-24,5.5487878501,8.5250590203,-1
2014-03-25,8.3688481339,13.6202507064,1
2014-03-26,10.261521786,16.000332525,-1
2014-03-27,12.144019333,13.9373529178,0
2014-03-28,9.2167096186,8.6533791106,1
2014-03-31,5.8883138662,7.7117723586,1
2014-04-01,8.4628145409,11.2792763719,1
2014-04-02,13.9316646151,18.8532260039,1
2014-04-03,9.2132517884,11.1866494616,0
2014-04-04,8.1894713169,10.845380289,-2
2014-04-07,7.2508424387,9.1729943614,-2
2014-04-08,9.0986863429,15.7565960025,0
2014-04-09,6.8633184615,13.7677689775,2
2014-04-10,13.0034958824,17.7748668803,-2
2014-04-11,9.6991153171,14.5167531518,-2
2014-04-14,10.4217589742,12.3992720272,2
2014-04-15,7.2437385061,10.8620434578,1
2014-04-16,8.002014883,10.9510908864,2
2014-04-17,6.6537416589,8.594896677,-1
2014-04-21,12.0313331853,18.0181455761,1
2014-04-22,7.5570004931,12.0059651089,1
2014-04-23,8.5519193028,11.8610709367,0
2014-04-24,8.0550587423,10.5111597553,0
2014-04-25,9.3423113383,16.2359715636,-2
2014-04-28,6.9676687517,9.888661028,1
2014-04-29,7.9461595696,12.2393804113,1
2014-04-30,9.1216097085,13.3204771279,1
2014-05-01,9.2508656945,15.3737661748,-1
2014-05-02,8.7726821267,11.9358143055,-1
2014-05-05,8.3611828252,10.6470809437,1
2014-05-06,11.932557409,15.7634263238,-1
2014-05-07,8.3249524181,12.0661252064,1
2014-05-08,5.7292792277,8.789076477,1
2014-05-09,6.0075293385,7.4570718892,1
2014-05-12,7.8919290201,10.8822227541,1
2014-05-13,10.0838912508,10.3711093912,1
2014-05-14,10.1965458357,13.2528931648,-1
2014-05-15,13.6536245565,12.6367214602,-2
2014-05-16,8.7866200625,12.8104015417,1
2014-05-19,11.1102976165,12.9028105254,1
2014-05-20,11.5629798389,12.266725689,-1
2014-05-21,9.3390502364,14.177924651,2
2014-05-22,11.0958871891,18.6946335767,0
2014-05-23,9.5492652623,12.9514121411,1
2014-05-27,10.3676273374,12.6441149354,1
2014-05-28,8.077593927,11.7833512536,-1
2014-05-29,9.0299798351,9.1933405467,1
2014-05-30,6.6123325401,7.3094975109,1
2014-06-02,7.1918119855,10.1517855018,1
2014-06-03,13.8728557331,15.150730714,-1
2014-06-04,10.4220159045,13.0415415484,1
2014-06-05,10.1303012695,15.6195365414,1
2014-06-06,10.6457341667,10.8236512252,1
2014-06-09,10.9981721423,15.361785357,1
2014-06-10,7.4494728561,11.0109139809,0
2014-06-11,8.7075976488,10.5466437958,-1
2014-06-12,13.5979235925,11.5220937066,-1
2014-06-13,9.8793402379,8.7532553618,1
2014-06-16,9.2296271918,13.6899544624,1
2014-06-17,8.8302593911,8.5475559499,1
2014-06-18,11.2906435842,16.5824886869,1
2014-06-19,13.073682472,16.2891837431,0
2014-06-20,9.46664102,9.566412423,1
2014-06-23,8.4196218286,9.997328224,0
2014-06-24,6.8967086286,11.7749582026,-1
2014-06-25,12.7308362815,14.9530435666,1
2014-06-26,10.2495004442,13.8651441011,-1
2014-06-27,7.2378795458,11.4210672175,0
2014-06-30,10.8895992049,12.9807398257,-1
2014-07-01,8.792987545,11.6366184487,1
2014-07-02,6.7541169126,9.0957072543,1
2014-07-03,12.2622089662,13.2421147287,1
2014-07-07,7.9242011764,11.005762097,-1
2014-07-08,9.9035937079,12.4448049651,-1
2014-07-09,7.0152236172,8.2651467125,1
2014-07-10,12.1274788141,12.1480597914,-1
2014-07-11,8.0288314655,12.4281398414,1
2014-07-14,9.2453290679,9.6053382199,1
2014-07-15,9.5351630569,10.0056512813,0
2014-07-16,7.4353973912,10.7968143425,1
2014-07-17,7.4846808597,8.8078545108,-2
2014-07-18,6.6810070182,10.9332654305,1
2014-07-21,8.9458792634,13.382593294,-1
2014-07-22,8.3444779896,13.2233100284,1
2014-07-23,6.4547332008,16.0701664808,-1
2014-07-24,9.9042910867,11.0277233043,0
2014-07-25,8.9106883903,8.2270134471,-1
2014-07-28,9.2754561027,9.4743372725,1
2014-07-29,10.4018078242,14.7908188425,-1
2014-07-30,7.5531608294,16.0542868438,-1
2014-07-31,8.1928202003,11.6084687262,-2
2014-08-01,7.7554201354,11.0913118091,-1
2014-08-04,8.0569137805,12.6158573687,1
2014-08-05,10.0731587014,8.8283001817,-1
2014-08-06,7.8521833083,10.4934953241,1
2014-08-07,6.5465436303,5.9999923211,-1
2014-08-08,6.6864411983,6.8957471386,2
2014-08-11,8.7002845909,14.4634294196,0
2014-08-12,7.5818944597,11.364251998,0
2014-08-13,8.6023582444,10.167564278,1
2014-08-14,10.7944693829,13.0063175005,1
2014-08-15,6.6039637338,13.0777989206,-1
2014-08-18,10.7513597159,13.9523175714,2
2014-08-19,10.0061544058,9.9614296778,1
2014-08-20,7.6364852445,11.1220372845,1
2014-08-21,7.5920365427,14.5356062226,1
2014-08-22,7.2329833361,11.7033622933,-1
2014-08-25,8.6546578438,11.8630845695,1
2014-08-26,9.4115212656,11.0665326137,1
2014-08-27,8.7428437383,13.435032845,0
2014-08-28,7.0512675111,10.7756878061,-1
2014-08-29,5.9467554623,12.6597860882,1
2014-09-02,13.22808169,14.3442860012,-1
2014-09-03,5.1110139656,8.2507852034,0
2014-09-04,7.2415338388,12.6122985216,0
2014-09-05,10.6672382617,11.8226396163,1
2014-09-08,7.0359629238,10.4472473337,-1
2014-09-09,7.053565354,8.592650109,-1
2014-09-10,9.9431670471,12.2509613759,1
2014-09-11,9.9710615875,14.8174975198,0
2014-09-12,9.6792251287,14.2309118914,-1
2014-09-15,8.9403636677,7.8568877892,1
2014-09-16,11.5923725901,11.9680013657,1
2014-09-17,11.0634198186,13.9914256276,1
2014-09-18,9.188111412,13.1030294829,1
2014-09-19,7.9609288156,11.6516885174,0
2014-09-22,12.0096265998,10.9844664913,-1
2014-09-23,5.9466470695,8.0056695618,-1
2014-09-24,7.069679687,8.1464802397,2
2014-09-25,10.1895120907,10.2934169202,-2
2014-09-26,10.4823817035,10.7339824025,2
2014-09-29,9.5586759488,9.9364933053,-1
2014-09-30,11.0074059997,15.7203823045,-1
2014-10-01,11.897575335,12.876426173,-2
2014-10-02,10.4657365904,12.0625425452,0
2014-10-03,7.1218763765,9.3743339772,2
2014-10-06,8.6287164184,10.0473063619,-1
2014-10-07,9.7361631842,14.9429527473,-2
2014-10-08,10.0305520688,14.4938348978,2
2014-10-09,11.2398403156,13.5326783528,-2
2014-10-10,10.1612331182,15.7713253751,-1
2014-10-13,7.5824130836,8.31259687,-2
2014-10-14,6.8717101628,9.6498657008,0
2014-10-15,13.0663369695,15.7724340581,-2
2014-10-16,10.6129034328,13.5248894062,-1
2014-10-17,8.8835434102,9.2818087224,2
2014-10-20,7.2833262612,12.1447204022,1
2014-10-21,12.5445621045,13.9856735016,2
2014-10-22,10.6410426125,16.4692252277,-2
2014-10-23,10.7011738691,12.9384107518,2
2014-10-24,10.3422143575,17.1807257504,1
2014-10-27,4.6237626894,10.5185171746,1
2014-10-28,9.245207818,10.5355072673,2
2014-10-29,12.9571898454,12.3149456818,-1
2014-10-30,5.6078780128,9.3780760895,2
2014-10-31,11.2977679235,13.5515840767,2
2014-11-03,5.7434389503,6.2064103034,-1
2014-11-04,7.8758279925,10.5471725281,1
2014-11-05,8.5410600153,10.8042638627,1
2014-11-06,9.5904055769,14.5961972341,1
2014-11-07,9.7980662411,11.7149748302,1
2014-11-10,8.9057797497,11.1502208699,1
2014-11-11,8.1454424631,14.5108067551,0
2014-11-12,7.7365610612,12.1691757744,0
2014-11-13,9.8038608338,9.6419052348,1
2014-11-14,9.9142067016,11.0032589158,-1
2014-11-17,7.3554967806,6.5944707662,1
2014-11-18,10.8905519075,14.113801192,1
2014-11-19,7.7069480245,8.1588309596,0
2014-11-20,8.5017581564,13.6726264216,1
2014-11-21,10.6280262002,12.2491714385,1
2014-11-24,9.5614624742,13.7143372884,0
2014-11-25,11.0719387503,14.1928242512,0
2014-11-26,9.3444658882,15.3437452718,1
2014-11-28,11.6236136176,12.3626777134,0
2014-12-01,9.3319017295,9.8449171665,-1
2014-12-02,10.5759366558,11.9258529266,1
2014-12-03,12.0984195703,16.5518435126,1
2014-12-04,11.39376439,18.2811548603,0
2014-12-05,8.5746618748,11.1118399707,1
2014-12-08,8.470217123,14.6490667541,-1
2014-12-09,8.0032172001,12.6514484574,-1
2014-12-10,9.9575558867,16.0574470713,-2
2014-12-11,9.4575820688,14.0929653435,1
2014-12-12,10.9502983081,14.2842398466,-2
2014-12-15,11.5191241069,12.6059915525,-1
2014-12-16,7.5672044432,10.8255898928,-1
2014-12-17,9.1985891355,14.7514317382,2
2014-12-18,9.8841426662,13.5740800043,2
2014-12-19,11.2186340439,13.3947477456,1
2014-12-22,10.9335397533,13.5334233285,2
2014-12-23,8.8975457783,12.8778979515,1
2014-12-24,10.1027126379,8.6371955993,0
2014-12-26,9.1972890061,9.7527249989,1
2014-12-29,6.4832984145,7.5945769797,0
2014-12-30,10.9352353604,12.6004318598,-1
2014-12-31,7.7979951406,10.3717856403,-2
2015-01-02,11.6731818382,16.1052278249,0
2015-01-05,9.750514358,12.7146492796,-2
2015-01-06,6.9991780711,9.3388842067,-1
2015-01-07,9.415111907,10.7386259926,2
2015-01-08,8.301776758,16.3452951958,2
2015-01-09,8.3563366642,11.3038975789,-2
2015-01-12,9.0464370074,10.7900259065,-1
2015-01-13,9.6046306667,8.7575626985,-1
2015-01-14,8.5180346349,13.3549781971,-2
2015-01-15,9.8086463501,10.3314259736,-1
2015-01-16,10.4706656374,12.5073506949,2
2015-01-20,9.1676909824,11.0266347016,0
2015-01-21,10.9281955762,11.3750168229,1
2015-01-22,8.5862714936,16.5879563859,2
2015-01-23,6.6529903565,8.9724220453,-1
2015-01-26,6.8084510929,10.3406023552,0
2015-01-27,5.1800568191,11.0591623063,-2
2015-01-28,8.9542504437,11.0127881421,-2
2015-01-29,8.7396923236,12.1562132145,2
2015-01-30,11.9331980176,10.8873006413,-2
2015-02-02,10.3197228276,13.9448464395,2
2015-02-03,12.3998029646,13.0407208906,2
2015-02-04,6.9571348711,9.5605526513,0
2015-02-05,8.1491769775,8.1124493284,2
2015-02-06,11.6312440627,16.9812556741,-1
2015-02-09,6.9865919687,7.3773396466,-1
2015-02-10,11.7610557933,15.2319353721,1
2015-02-11,7.4317162781,12.3882639867,0
2015-02-12,9.135455357,10.1021207425,1
2015-02-13,9.6470326476,11.8072722428,1
2015-02-17,8.5986452875,14.8128978367,1
2015-02-18,10.4087728115,16.4956371442,-1
2015-02-19,8.0900332373,12.7802606548,-1
2015-02-20,11.5672233885,12.7815429472,2
2015-02-23,10.2163594189,8.8185547622,-1
2015-02-24,8.2262811124,9.2580017008,1
2015-02-25,9.1575461852,13.1765546429,1
2015-02-26,9.4679132148,13.9709064849,0
2015-02-27,10.5779085489,11.4081080834,-1
2015-03-02,10.7918272653,10.8868743186,2
2015-03-03,9.0302943558,11.437808266,-1
2015-03-04,8.7050106268,11.0141455292,-1
2015-03-05,14.2116644817,13.4157141916,1
2015-03-06,11.8237918023,14.9174669321,-2
2015-03-09,12.3848760016,13.5675505986,1
2015-03-10,12.0776674416,14.340383474,-2
2015-03-11,9.1307247695,9.233536485,-1
2015-03-12,11.323343031,14.340224776,2
2015-03-13,11.5999578453,10.4700127505,-1
2015-03-16,10.8209478278,9.553085054,2
2015-03-17,11.429098862,14.3431324651,-1
2015-03-18,11.1972685507,12.6162546979,2
2015-03-19,11.9861325309,13.4632548791,-1
2015-03-20,12.2428291781,16.0228723926,2
2015-03-23,7.8605385214,12.1854800642,-1
2015-03-24,9.6244581124,8.0488492219,-1
2015-03-25,10.3477750119,9.9322871305,-2
2015-03-26,7.4170428037,10.6371197242,-1
2015-03-27,12.9039332914,12.2711936928,1
2015-03-30,9.4693580395,12.8630911887,2
2015-03-31,12.5524540017,13.2275318272,-2
2015-04-01,7.9607670728,12.0538888595,-1
2015-04-02,7.6833811471,16.8135971689,1
2015-04-06,8.6094738595,10.3582882395,1
2015-04-07,8.0545519588,10.5419462093,0
2015-04-08,10.5068895227,14.9064268152,1
2015-04-09,7.9208753838,10.525347808,1
2015-04-10,13.1483466606,13.0069549074,1
2015-04-13,9.8120961556,11.7411253552,-1
2015-04-14,8.4400430125,14.2105652681,1
2015-04-15,8.8170387375,15.3816268535,1
2015-04-16,6.9072517862,10.1138365362,0
2015-04-17,7.4662966014,10.6454741334,-2
2015-04-20,11.1246862581,13.1441995201,2
2015-04-21,10.8199847188,11.1292201983,-1
2015-04-22,12.4246691443,15.1759076828,1
2015-04-23,15.7173258996,14.3914154668,1
2015-04-24,10.7787361167,13.7209524748,1
2015-04-27,9.1289754364,11.2749961741,-1
2015-04-28,11.8661969415,15.2248679729,1
2015-04-29,9.5028902595,9.0441836325,-1
2015-04-30,7.4791571257,11.0731314409,-2
2015-05-01,10.7238670694,15.2221634626,2
2015-05-04,10.202514217,15.8638800728,1
2015-05-05,9.0952163335,12.3323301285,-1
2015-05-06,12.0552952478,10.2626402506,-1
2015-05-07,10.9654219126,8.7329133285,1
2015-05-08,6.2257826834,6.9180171544,2
2015-05-11,13.9347044672,16.0433275084,-1
2015-05-12,8.631957711,11.4067514128,-1
2015-05-13,13.3234433802,17.1657329798,0
2015-05-14,9.8218673583,12.2658792899,2
2015-05-15,12.0101901018,18.88868497,1
2015-05-18,9.2751044447,12.3852622644,1
2015-05-19,14.1210361179,15.4937531208,0
2015-05-20,13.3029526852,16.6596340197,-1
2015-05-21,10.6764367365,8.6368026607,0
2015-05-22,9.5492656591,12.9468250008,-1
2015-05-26,9.678954632,14.4761751382,-2
2015-05-27,10.6278169064,15.763240782,1
2015-05-28,10.2264041373,9.2838130626,-1
2015-05-29,12.9623366826,13.6013321878,-1
2015-06-01,8.7253610975,12.6353375219,1
2015-06-02,11.0227172623,13.4682160895,-1
2015-06-03,12.0005649179,14.7061693085,1
2015-06-04,10.721916763,10.2636254358,-2
2015-06-05,9.3205052682,13.6416355499,-1
2015-06-08,13.9717142677,16.9039818479,-1
2015-06-09,12.769664513,18.8976130661,0
2015-06-10,9.7601966544,10.8097517605,2
2015-06-11,11.1630385101,14.5799519758,1
2015-06-12,15.2383706277,17.7149349577,-1
2015-06-15,9.1814832905,8.8366423507,-1
2015-06-16,9.6080342158,13.6820020625,1
2015-06-17,11.5834524325,17.3951128039,1
2015-06-18,12.8545052476,14.2290689498,2
2015-06-19,12.6987211752,12.9433011003,-1
2015-06-22,10.9200616446,15.355448947,1
2015-06-23,11.3724992862,11.3912179589,1
2015-06-24,7.9381031824,9.3387699362,-2
2015-06-25,11.0684622885,10.3758565855,-1
2015-06-26,8.2297111527,9.8101711297,1
2015-06-29,9.0813169476,11.0837822339,-2
2015-06-30,8.9304350647,10.0170094253,1
2015-07-01,14.1463575703,17.1350419822,1
2015-07-02,13.3054575794,16.8948461565,-1
2015-07-06,10.7705703314,14.6684265663,-1
2015-07-07,10.2209886025,16.2332176976,1
2015-07-08,13.7914156166,14.1872263683,-2
2015-07-09,7.2897208402,9.0982032439,1
2015-07-10,13.2846853625,13.7113858795,2
2015-07-13,10.0606068046,11.1973717206,2
2015-07-14,13.5994989062,13.498076621,1
2015-07-15,10.892405206,11.7238408543,0
2015-07-16,12.8565234524,14.1095325945,1
2015-07-17,11.3837281069,16.6282737808,-1
2015-07-20,7.1236928983,6.280455105,1
2015-07-21,12.8357184416,14.5325324611,-2
2015-07-22,11.393420349,13.5953987168,-1
2015-07-23,9.8440884603,12.6395107758,-1
2015-07-24,9.5109329552,11.8974123845,-2
2015-07-27,10.4355410777,13.7636143593,-1
2015-07-28,8.4082412725,12.8620501953,2
2015-07-29,13.5401187973,15.3165539169,1
2015-07-30,13.606065842,13.7090879014,0
2015-07-31,13.8603964166,13.2586336837,-1
2015-08-03,11.5703620203,14.0810327669,-1
2015-08-04,9.74305566,17.3848110685,-1
2015-08-05,12.2887224646,12.8199106937,-1
2015-08-06,13.8271607952,17.0630707536,-1
2015-08-07,12.9510780308,20.1889790763,-1
2015-08-10,9.2418214701,11.963463693,2
2015-08-11,13.6288364592,10.5722224887,-2
2015-08-12,7.6023511064,13.7646410114,1
2015-08-13,11.1679337135,10.038681017,0
2015-08-14,8.5927948372,10.1677790845,1
2015-08-17,8.6952253846,14.0404847165,1
2015-08-18,9.9070495976,14.5204873464,-1
2015-08-19,12.5363061727,11.9212817896,-2
2015-08-20,12.517848087,14.7973095767,-2
2015-08-21,10.2196564492,9.7588131089,-2
2015-08-24,8.7350409594,12.3888911138,-2
2015-08-25,8.3674925244,9.5180492799,-2
2015-08-26,11.4079496021,14.6990480468,2
2015-08-27,10.1695802472,13.8044809092,2
2015-08-28,10.3693249948,17.2675868292,0
2015-08-31,13.2361172762,15.875125041,-1
2015-09-01,11.4649394716,9.7648692096,-2
2015-09-02,7.0191312932,12.728206797,2
2015-09-03,10.7150492718,14.3973721327,0
2015-09-04,12.535533277,15.5326765867,-2
2015-09-08,12.1357527804,10.2661245262,2
2015-09-09,8.7393779715,10.6287561186,-2
2015-09-10,10.9410702152,12.8717958217,1
2015-09-11,9.966435739,10.9974522843,1
2015-09-14,11.0069820684,10.9404533748,-1
2015-09-15,9.2054256673,12.0806500325,2
2015-09-16,11.0401343307,16.2707782747,1
2015-09-17,10.8204968067,14.2932441481,-1
2015-09-18,6.5395641727,9.4252069063,-2
2015-09-21,9.1295122985,13.964321421,1
2015-09-22,11.436438278,11.7362064238,-2
2015-09-23,13.9504660142,18.6508948726,-1
2015-09-24,7.9666934574,11.4118363647,-1
2015-09-25,6.022348642,7.8708177261,1
2015-09-28,8.1208289954,9.6518970806,-2
2015-09-29,13.3226355076,17.5879530902,1
2015-09-30,9.7135679669,12.2709318277,2
2015-10-01,7.024198795,7.5174038107,0
2015-10-02,7.6387791539,13.4391653587,2
2015-10-05,10.9790546628,11.2880330242,2
