#Date,prev news pleasantness,prev news attention,prev news sensitivity,prev news aptitude,prev news polarity,stock change
2014-03-11,6.068,19.528,4.865,13.734,13.53,-1
2014-03-12,24.276,19.917,18.335,23.591,22.69,0
2014-03-13,13.484,-3.061,28.134,18.215,18.005,-2
2014-03-14,13.707,14.164,33.946,23.693,19.944,-1
2014-03-17,16.163,2.597,18.664,33.543,24.242,2
2014-03-18,3.117,14.916,22.132,21.787,15.216,1
2014-03-19,15.41,0.129,16.386,32.435,28.457,-1
2014-03-20,13.607,22.288,14.255,51.017,35.031,1
2014-03-21,47.775,19.57,38.567,87.119,76.471,0
2014-03-24,32.791,39.406,15.543,44.972,41.979,0
2014-03-25,18.36,13.96,14.656,24.907,20.817,1
2014-03-26,17.616,39.945,20.625,30.924,27.443,-1
2014-03-27,22.517,21.253,35.239,31.278,35.508,0
2014-03-28,22.198,19.182,30.299,40.911,37.807,1
2014-03-31,20.467,17.969,14.354,33.137,25.889,1
2014-04-01,15.971,17.209,21.403,12.631,19.014,1
2014-04-02,1.218,30.041,16.215,24.654,20.301,1
2014-04-03,38.542,5.334,46.04,60.782,51.585,0
2014-04-04,13.946,33.514,21.009,44.006,29.252,-2
2014-04-07,20.599,9.676,40.982,47.847,36.21,-2
2014-04-08,12.574,32.552,9.143,34.97,27.709,0
2014-04-09,30.115,15.747,22.744,41.174,36.04,2
2014-04-10,30.521,5.931,46.664,37.508,33.63,-2
2014-04-11,24.07,17.093,18.787,30.786,24.858,-2
2014-04-14,-0.7,30.47,21.173,32.563,24.036,2
2014-04-15,-0.345,7.19,9.759,32.724,23.347,1
2014-04-16,10.203,31.088,25.654,4.079,7.268,2
2014-04-17,33.916,31.72,27.53,36.006,40.948,0
2014-04-21,20.112,7.378,19.897,22.759,18.077,1
2014-04-22,35.097,13.415,35.299,53.656,47.989,1
2014-04-23,26.207,-6.903,27.539,33.639,31.366,0
2014-04-24,12.568,18.353,41.116,1.804,7.296,0
2014-04-25,22.451,26.341,23.11,52.828,40.461,-2
2014-04-28,36.12,13.617,33.369,73.16,60.262,1
2014-04-29,17.566,13.831,18.575,21.785,21.601,1
2014-04-30,-18.655,22.999,28.216,4.541,-0.267,1
2014-05-01,15.576,0.866,23.636,35.933,28.777,0
2014-05-02,19.259,32.969,32.342,34.119,29.106,-1
2014-05-05,-16.569,7.851,17.636,-14.571,-10.87,0
2014-05-06,10.648,12.355,9.977,21.441,22.423,-1
2014-05-07,9.797,29.285,38.104,10.548,9.715,1
2014-05-08,9.513,25.996,35.176,40.657,26.61,0
2014-05-09,10.677,17.803,30.197,37.515,27.771,0
2014-05-12,25.652,8.835,14.602,35.2,35.157,1
2014-05-13,8.488,1.135,0.819,14.865,19.384,0
2014-05-14,32.683,21.708,4.217,40.021,37.939,-1
2014-05-15,11.606,15.54,24.894,20.37,15.993,-2
2014-05-16,30.916,26.606,31.663,32.331,34.635,1
2014-05-19,38.264,18.878,13.57,47.414,42.852,0
2014-05-20,21.178,4.248,29.55,41.85,34.514,-1
2014-05-21,60.972,43.365,31.204,77.071,73.462,2
2014-05-22,13.286,10.015,18.754,30.186,25.583,0
2014-05-23,15.666,18.838,23.912,36.143,23.394,1
2014-05-27,32.315,51.918,30.818,64.614,55.767,1
2014-05-28,-6.623,25.226,23.456,-10.718,-7.007,-1
2014-05-29,36.928,9.069,6.553,35.124,39.229,1
2014-05-30,22.12,37.641,36.238,19.753,26.357,0
2014-06-02,28.855,-5.499,20.891,58.389,45.69,0
2014-06-03,41.851,17.972,4.408,40.713,39.969,0
2014-06-04,44.279,17.015,32.439,74.164,64.029,0
2014-06-05,35.665,30.096,44.443,41.489,38.632,1
2014-06-06,51.169,6.239,9.206,57.521,56.53,1
2014-06-09,12.391,12.661,13.753,35.534,22.19,0
2014-06-10,39.94,14.5,17.906,66.635,52.732,0
2014-06-11,26.703,6.614,28.968,51.469,44.468,-1
2014-06-12,20.232,7.735,10.925,28.978,24.733,-1
2014-06-13,-4.199,27.143,21.798,7.417,1.338,1
2014-06-16,-1.679,28.245,35.279,1.429,-0.876,0
2014-06-17,27.642,40.806,33.749,34.237,33.112,0
2014-06-18,29.007,1.454,2.783,28.069,28.438,1
2014-06-19,38.384,24.119,48.188,48.703,45.609,0
2014-06-20,12.501,24.707,23.37,39.15,27.297,0
2014-06-23,40.014,-3.659,33.607,64.437,54.689,0
2014-06-24,20.607,9.14,24.235,24.679,28.553,-1
2014-06-25,16.288,23.198,30.614,23.743,18.625,1
2014-06-26,35.39,28.416,11.57,63.248,54.424,0
2014-06-27,23.228,17.524,43.917,31.216,27.175,0
2014-06-30,19.062,29.465,33.575,30.887,26.038,0
2014-07-01,27.746,22.781,27.651,27.622,34.146,1
2014-07-02,31.985,41.961,9.394,63.371,52.22,0
2014-07-03,6.743,-8.852,21.113,12.384,9.076,1
2014-07-07,25.264,2.352,27.522,40.493,37.558,-1
2014-07-08,32.622,-0.842,39.757,34.118,34.618,-1
2014-07-09,18.385,36.338,18.497,35.634,34.235,1
2014-07-10,16.162,10.378,19.077,14.908,17.713,-1
2014-07-11,23.63,18.473,33.043,29.339,28.035,0
2014-07-14,12.895,10.362,22.01,22.105,21.275,1
2014-07-15,29.806,22.065,27.658,39.809,39.27,0
2014-07-16,34.601,38.642,18.014,48.193,45.22,1
2014-07-17,13.195,2.899,21.704,30.689,26.65,-2
2014-07-18,14.91,4.308,21.405,26.375,21.969,1
2014-07-21,18.122,-9.426,21.146,29.709,22.829,-1
2014-07-22,33.731,1.324,9.082,6.54,22.372,1
2014-07-23,-1.204,17.904,24.032,8.908,2.142,0
2014-07-24,6.053,-4.296,29.302,12.361,5.496,0
2014-07-25,23.748,13.913,32.842,28.246,27.672,-1
2014-07-28,7.352,1.955,9.242,12.938,9.673,0
2014-07-29,20.082,27.602,2.378,26.141,26.087,-1
2014-07-30,11.835,15.047,30.934,26.726,19.624,-1
2014-07-31,12.494,12.956,13.598,14.02,17.601,-2
2014-08-01,24.732,1.38,21.172,18.851,22.07,-1
2014-08-04,15.388,8.954,27.928,24.321,21.094,1
2014-08-05,6.45,15.694,20.571,18.327,18.154,-1
2014-08-06,23.012,11.291,4.767,33.78,36.607,0
2014-08-07,7.186,4.058,15.581,38.964,22.018,-1
2014-08-08,24.482,2.528,24.787,43.505,38.445,2
2014-08-11,23.622,20.138,21.959,12.634,20.69,0
2014-08-12,27.227,43.117,50.023,20.556,24.27,0
2014-08-13,25.713,19.976,25.994,38.795,33.633,1
2014-08-14,55.971,40.17,25.757,61.404,63.032,1
2014-08-15,24.176,28.338,21.682,41.26,33.216,-1
2014-08-18,21.171,-4.063,21.598,35.588,28.46,2
2014-08-19,29.116,17.712,31.703,45.434,39.996,1
2014-08-20,29.662,11.757,23.894,31.348,32.111,1
2014-08-21,15.84,13.118,9.628,22.877,22.009,1
2014-08-22,-15.166,12.111,15.378,7.066,-3.601,-1
2014-08-25,13.459,-6.901,16.034,16.355,16.178,1
2014-08-26,28.284,19.701,29.772,15.429,24.172,0
2014-08-27,19.638,7.751,19.573,24.15,20.342,0
2014-08-28,36.795,46.967,19.901,49.256,47.875,-1
2014-08-29,18.559,3.639,26.262,4.147,11.193,0
2014-09-02,17.108,32.794,24.919,40.628,34.955,0
2014-09-03,33.137,22.612,27.756,52.936,43.103,0
2014-09-04,28.293,13.822,30.761,23.084,26.637,0
2014-09-05,2.402,10.01,8.852,12.472,11.185,1
2014-09-08,17.875,18.348,5.447,18.572,18.733,0
2014-09-09,22.039,15.22,13.746,29.875,27.935,-1
2014-09-10,21.31,-1.098,13.512,30.09,28.392,1
2014-09-11,22.166,9.858,17.845,32.913,24.962,0
2014-09-12,31.687,12.743,19.401,57.854,46.166,-1
2014-09-15,13.022,33.79,26.531,47.677,29.306,1
2014-09-16,19.205,38.896,31.738,36.499,35.863,1
2014-09-17,27.57,26.399,21.929,37.947,33.9,0
2014-09-18,-5.333,16.79,28.856,9.096,2.756,1
2014-09-19,6.139,23.519,24.777,10.142,9.858,0
2014-09-22,-3.474,10.622,24.65,33.563,14.484,-1
2014-09-23,47.593,22.897,34.823,54.422,44.501,-1
2014-09-24,9.33,6.345,16.986,14.3,14.579,2
2014-09-25,33.407,29.565,15.329,53.991,46.663,-2
2014-09-26,51.946,39.216,33.814,61.512,61.615,2
2014-09-29,13.005,14.425,27.275,30.867,22.004,-1
2014-09-30,15.882,8.103,18.139,60.497,39.253,0
2014-10-01,36.029,14.441,4.832,64.755,51.241,-2
2014-10-02,19.528,9.144,34.267,35.259,28.708,0
2014-10-03,44.84,22.643,59.036,41.731,42.976,2
2014-10-06,21.737,9.309,41.459,32.737,29.021,0
2014-10-07,7.528,-3.97,14.415,38.939,27.153,-2
2014-10-08,-4.478,5.716,52.241,3.944,1.512,2
2014-10-09,33.712,8.698,17.248,61.863,50.12,-2
2014-10-10,39.51,5.241,26.488,63.047,58.036,-1
2014-10-13,27.557,-4.733,22.564,34.207,32.874,-2
2014-10-14,33.717,-6.312,16.148,39.822,38.428,0
2014-10-15,17.099,9.676,23.656,4.575,11.778,-2
2014-10-16,30.42,15.815,19.625,41.534,36.612,0
2014-10-17,42.284,23.172,19.805,59.703,51.363,2
2014-10-20,16.411,12.24,31.829,30.924,30.175,0
2014-10-21,31.401,0.494,7.103,42.957,36.942,2
2014-10-22,21.661,24.341,21.844,55.041,41.071,-2
2014-10-23,40.423,22.534,38.199,47.186,49.031,2
2014-10-24,34.84,17.822,22.435,50.404,49.59,1
2014-10-27,16.802,11.336,4.409,31.025,25.119,0
2014-10-28,-6.082,25.953,24.8,10.827,3.046,2
2014-10-29,30.759,24.336,7.144,47.687,39.661,0
2014-10-30,36.512,32.955,40.795,46.157,48.455,2
2014-10-31,2.45,12.103,31.581,3.52,13.179,2
2014-11-03,20.679,48.587,24.293,46.06,36.281,0
2014-11-04,24.133,2.188,24.188,36.313,30.776,0
2014-11-05,7.303,15.047,26.959,18.388,13.467,1
2014-11-06,16.548,13.392,23.56,41.509,31.598,1
2014-11-07,24.57,14.602,6.36,64.22,49.76,0
2014-11-10,39.51,5.561,-2.984,72.173,54.978,1
2014-11-11,48.773,5.352,18.271,58.476,55.195,0
2014-11-12,34.305,18.689,11.396,60.591,49.83,0
2014-11-13,21.743,7.945,15.751,22.829,26.341,0
2014-11-14,9.586,15.02,28.554,26.868,18.833,0
2014-11-17,19.849,20.651,9.629,34.181,27.348,0
2014-11-18,28.001,2.492,19.029,58.054,45.654,1
2014-11-19,48.664,20.658,19.96,46.954,48.18,0
2014-11-20,31.067,18.217,16.103,36.113,36.803,1
2014-11-21,2.816,4.453,32.728,6.643,7.206,1
2014-11-24,1.032,22.824,14.223,23.663,18.006,0
2014-11-25,34.792,3.916,14.54,47.014,45.186,0
2014-11-26,14.738,7.557,21.583,33.854,27.221,0
2014-11-28,17.99,23.816,-0.086,55.867,39.446,0
2014-12-01,29.412,-2.496,24.365,24.382,21.189,-1
2014-12-02,43.614,8.345,1.984,55.009,51.636,1
2014-12-03,17.654,23.939,38.744,46.415,35.238,0
2014-12-04,46.554,26.184,49.992,65.739,61.957,0
2014-12-05,41.992,13.117,21.679,68.444,54.85,1
2014-12-08,22.153,-1.239,20.359,31.508,22.985,-1
2014-12-09,16.594,-8.678,45.625,36.576,26.265,-1
2014-12-10,32.381,-4.201,24.489,48.281,38.346,-2
2014-12-11,49.653,16.2,21.175,41.001,43.992,1
2014-12-12,23.271,26.98,25.959,28.827,28.12,-2
2014-12-15,64.844,53.908,20.268,77.842,71.907,-1
2014-12-16,24.662,36.323,31.266,52.47,43.243,-1
2014-12-17,32.996,22.746,19.246,28.831,32.856,2
2014-12-18,-2.309,13.219,38.805,17.66,9.965,2
2014-12-19,-4.556,11.618,31.465,7.453,0.72,0
2014-12-22,31.667,14.392,29.158,36.07,36.977,2
2014-12-23,28.177,10.558,28.619,36.834,39.025,1
2014-12-24,0.013,10.665,30.5,19.604,12.451,0
2014-12-26,39.242,-5.081,23.719,39.116,38.419,0
2014-12-29,22.064,36.313,36.211,50.444,36.561,0
2014-12-30,21.094,11.901,29.604,44.033,32.481,-1
2014-12-31,29.412,11.648,27.683,45.57,38.324,-2
2015-01-02,35.287,8.124,25.805,50.295,43.13,0
2015-01-05,23.531,12.393,23.138,31.71,30.011,-2
2015-01-06,23.558,20.876,17.313,42.839,37.587,-1
2015-01-07,33.278,8.611,15.717,39.321,39.491,2
2015-01-08,12.188,14.735,30.734,30.597,21.219,2
2015-01-09,2.866,0.303,3.521,3.855,2.965,-2
2015-01-12,-9.571,24.173,5.634,0.541,-2.727,-1
2015-01-13,14.327,4.818,25.592,27.939,20.155,0
2015-01-14,31.704,11.106,-1.831,28.211,26.918,-2
2015-01-15,13.229,5.024,11.424,-1.153,4.803,-1
2015-01-16,27.627,13.884,7.26,51.534,45.376,2
2015-01-20,31.453,32.057,1.064,39.842,33.881,0
2015-01-21,15.331,28.6,29.927,48.231,33.363,1
2015-01-22,4.548,2.229,10.975,12.137,2.855,2
2015-01-23,34.171,16.451,20.767,42.229,41.53,-1
2015-01-26,1.103,9.443,21.225,17.385,10.027,0
2015-01-27,31.79,14.914,29.236,39.369,37.062,-2
2015-01-28,11.93,13.061,31.984,8.285,10.476,-2
2015-01-29,33.437,9.406,4.246,45.101,40.354,2
2015-01-30,8.057,5.757,-8.222,23.95,19.745,-2
2015-02-02,38.782,28.85,9.744,47.88,41.254,2
2015-02-03,25.523,33.173,42.633,36.664,30.24,2
2015-02-04,11.661,27.351,36.731,39.521,31.519,0
2015-02-05,-16.582,16.241,21.669,-6.055,-7.676,2
2015-02-06,20.837,13.483,32.993,26.511,28.134,-1
2015-02-09,32.314,44.656,16.231,48.245,41.26,-1
2015-02-10,-1.035,13.466,2.024,13.232,8.068,1
2015-02-11,15.669,13.588,18.172,31.408,28.292,0
2015-02-12,13.776,4.436,3.041,32.199,26.085,1
2015-02-13,28.954,6.976,9.877,28.56,30.879,1
2015-02-17,13.455,23.023,24.347,25.822,22.301,0
2015-02-18,7.929,8.978,41.641,11.161,12.259,0
2015-02-19,15.978,7.419,25.481,16.759,18.918,-1
2015-02-20,17.78,7.971,24.168,27.737,25.155,2
2015-02-23,21.337,3.651,23.84,38.011,32.102,0
2015-02-24,35.903,28.862,24.198,49.42,47.907,1
2015-02-25,14.831,16.503,13.731,23.717,22.984,0
2015-02-26,5.348,12.864,12.975,30.904,21.11,0
2015-02-27,-0.76,10.279,10.057,13.689,12.805,-1
2015-03-02,12.832,32.892,32.56,15.745,16.121,2
2015-03-03,4.255,12.301,33.852,29.998,17.805,-1
2015-03-04,45.149,25.484,22.499,44.642,44.452,-1
2015-03-05,31.346,23.682,13.277,43.683,39.263,1
2015-03-06,18.484,26.47,36.605,47.839,41.989,-2
2015-03-09,18.869,9.277,19.827,52.069,35.998,1
2015-03-10,15.803,-5.499,27.722,32.427,24.423,-2
2015-03-11,70.087,16.803,0.859,100.008,85.987,0
2015-03-12,35.17,9.113,-0.451,61.037,50.378,2
2015-03-13,60.905,20.85,20.546,80.252,74.31,-1
2015-03-16,24.07,22.401,8.538,55.653,44.142,2
2015-03-17,17.674,17.907,45.656,46.424,40.671,-1
2015-03-18,29.795,5.847,27.589,55.214,45.955,2
2015-03-19,45.822,22.274,28.188,59.624,55.943,-1
2015-03-20,44.762,53.307,19.986,68.11,60.144,2
2015-03-23,35.157,22.529,21.729,62.772,54.092,0
2015-03-24,26.318,26.906,16.829,24.187,23.93,-1
2015-03-25,36.018,27.919,14.825,55.594,50.709,-2
2015-03-26,39.178,3.193,36.791,61.849,54.936,-1
2015-03-27,27.64,25.873,31.936,42.087,38.322,1
2015-03-30,54.19,10.404,42.981,48.339,55.374,2
2015-03-31,9.221,8.418,44.163,23.183,19.474,-2
2015-04-01,33.691,37.199,19.159,50.421,45.568,-1
2015-04-02,36.278,23.326,17.931,61.459,52.294,1
2015-04-06,36.308,15.257,7.473,36.65,37.489,1
2015-04-07,0.297,20.674,19.343,4.826,2.018,0
2015-04-08,18.045,0.306,20.546,37.285,28.638,0
2015-04-09,20.879,-3.617,34.578,29.039,23.1,1
2015-04-10,42.538,9.903,26.641,48.841,48.8,1
2015-04-13,8.139,6.447,39.283,25.117,19.071,-1
2015-04-14,20.427,33.679,19.97,52.256,38.531,1
2015-04-15,23.849,37.777,36.607,45.031,34.809,1
2015-04-16,30.745,26.311,14.101,25.496,31.773,0
2015-04-17,33.936,24.578,14.738,43.704,44.269,-2
2015-04-20,27.925,3.961,15.115,48.374,37.571,2
2015-04-21,22.232,28.971,21.414,49.179,40.586,-1
2015-04-22,16.002,26.568,33.445,51.775,36.165,1
2015-04-23,36.948,28.118,21.049,86.192,64.442,0
2015-04-24,34.165,5.444,7.676,48.206,39.806,0
2015-04-27,17.27,-6.093,14.084,39.166,32.272,-1
2015-04-28,8.629,13.392,16.778,28.935,19.352,1
2015-04-29,13.292,-2.62,13.132,45.071,35.953,-1
2015-04-30,29.062,24.374,17.152,36.515,38.956,-2
2015-05-01,33.504,11.089,8.211,54.789,45.603,2
2015-05-04,27.359,19.458,19.186,40.294,36.244,1
2015-05-05,24.347,5.862,36.314,55.344,40.548,-1
2015-05-06,21.947,28.568,17.33,47.843,40.271,-1
2015-05-07,37.011,16.735,30.965,51.756,45.754,1
2015-05-08,21.186,28.032,18.766,28.222,29.853,2
2015-05-11,17.045,8.813,27.925,48.82,38.548,-1
2015-05-12,26.808,44.012,30.985,62.017,46.7,0
2015-05-13,11.443,21.751,21.729,38.935,32.257,0
2015-05-14,33.008,26.17,22.201,74.205,61.14,2
2015-05-15,19.127,13.034,33.495,53.198,38.977,0
2015-05-18,6.212,10.096,43.12,36.918,27.725,0
2015-05-19,21.34,12.579,20.657,38.987,32.385,0
2015-05-20,39.723,16.081,30.207,52.775,46.355,0
2015-05-21,59.805,6.405,20.939,90.914,81.648,0
2015-05-22,37.902,27.946,10.676,37.719,39.546,-1
2015-05-26,38.527,31.632,21.071,46.635,44.751,-2
2015-05-27,36.044,18.604,13.634,34.968,35.112,1
2015-05-28,36.257,23.601,5.731,19.492,31.115,0
2015-05-29,12.485,28.579,28.594,28.748,27.032,-1
2015-06-01,46.541,14.064,25.003,57.313,55.632,0
2015-06-02,8.873,24.102,29.986,23.868,25.052,0
2015-06-03,15.706,33.825,26.953,22.404,27.993,1
2015-06-04,29.143,29.472,13.798,41.472,42.227,-2
2015-06-05,17.078,19.178,29.955,27.133,25.167,-1
2015-06-08,-1.061,7.018,12.17,22.616,14.324,-1
2015-06-09,51.29,23.646,13.128,62.407,57.057,0
2015-06-10,7.904,22.639,29.511,53.518,34.71,2
2015-06-11,64.359,23.888,21.455,73.104,71.826,1
2015-06-12,37.632,34.357,8.02,63.181,55.306,-1
2015-06-15,45.472,15.643,19.682,37.943,44.235,-1
2015-06-16,12.698,21.562,35.445,16.733,19.557,1
2015-06-17,68.422,3.152,23.366,65.374,76.194,0
2015-06-18,38.201,4.308,37.555,57.102,48.671,2
2015-06-19,25.62,23.244,19.581,46.221,36.042,-1
2015-06-22,27.309,25.213,38.863,34.966,39.567,1
2015-06-23,43.616,13.986,20.775,64.653,60.122,0
2015-06-24,31.649,0.496,-0.54,56.115,48.806,-2
2015-06-25,32.861,28.559,14.37,48.911,45.164,-1
2015-06-26,20.007,9.621,5.843,60.633,42.229,1
2015-06-29,21.861,14.068,15.121,21.377,28.304,-2
2015-06-30,6.878,24.417,23.438,10.589,11.845,0
2015-07-01,13.912,20.707,22.562,27.53,24.34,1
2015-07-02,30.405,21.104,24.706,30.158,32.31,0
2015-07-06,37.247,38.424,23.06,61.902,50.298,-1
2015-07-07,-2.609,16.081,33.239,55.414,28.503,1
2015-07-08,47.217,27.095,29.95,58.31,59.097,-2
2015-07-09,34.972,20.314,31.932,58.509,50.884,0
2015-07-10,21.439,20.574,12.525,49.251,36.827,2
2015-07-13,7.141,13.538,30.4,14.54,11.08,2
2015-07-14,23.153,8.958,21.262,63.459,39.743,1
2015-07-15,20.242,26.937,25.333,56.609,44.995,0
2015-07-16,51.226,34.356,37.5,52.771,51.16,1
2015-07-17,60.876,43.682,43.925,76.232,68.042,0
2015-07-20,9.429,30.755,26.817,34.159,20.215,0
2015-07-21,23.933,14.455,21.76,12.166,17.4,-2
2015-07-22,12.725,26.249,33.283,35.294,20.957,-1
2015-07-23,29.074,8.143,39.641,28.613,31.71,-1
2015-07-24,30.972,15.454,14.721,55.789,45.624,-2
2015-07-27,33.138,-0.975,31.504,53.829,46.025,-1
2015-07-28,25.039,9.158,28.442,42.826,31.407,2
2015-07-29,53.053,-13.319,4.215,61.285,59.774,1
2015-07-30,48.709,10.619,21.953,72.619,60.421,0
2015-07-31,47.231,17.821,-3.024,75.558,58.195,-1
2015-08-03,12.779,29.305,11.415,34.283,27.944,-1
2015-08-04,13.257,6.972,0.94,32.551,23.21,-1
2015-08-05,46.187,19.886,15.489,76.126,64.698,0
2015-08-06,35.754,27.643,13.184,36.204,39.242,-1
2015-08-07,33.283,12.722,40.92,60.339,46.241,-1
2015-08-10,56.107,18.367,38.216,44.252,46.296,2
2015-08-11,36.079,8.815,16.078,57.82,55.712,-2
2015-08-12,16.739,-0.515,20.763,46.129,33.741,0
2015-08-13,19.008,18.439,27.707,34.301,30.873,0
2015-08-14,25.506,22.636,42.072,60.089,48.533,1
2015-08-17,40.556,32.275,14.916,47.631,48.369,1
2015-08-18,19.245,29.724,20.048,24.391,24.316,0
2015-08-19,32.057,18.638,16.16,42.507,41.917,-2
2015-08-20,24.648,12.953,27.106,48.767,42.606,-2
2015-08-21,21.538,28.372,34.256,37.503,32.006,-2
2015-08-24,-4.882,20.308,35.985,13.47,11.231,-2
2015-08-25,-2.213,2.292,31.054,23.864,14.016,-2
2015-08-26,24.13,34.824,19.356,46.049,39.063,2
2015-08-27,32.549,27.377,25.187,62.337,46.986,2
2015-08-28,9.857,4.577,27.437,23.591,17.544,0
2015-08-31,18.958,29.836,47.926,56.459,41.786,-1
2015-09-01,34.206,7.164,18.673,30.355,29.864,-2
2015-09-02,21.723,24.454,18.521,41.876,36.402,2
2015-09-03,16.684,11.226,33.902,39.598,30.932,0
2015-09-04,17.632,-10.198,18.937,34.487,30.015,-2
2015-09-08,27.542,19.629,39.499,45.842,40.661,2
2015-09-09,-2.898,-0.64,42.588,10.817,6.232,-2
2015-09-10,24.192,-0.107,18.837,41.321,32.645,1
2015-09-11,32.138,6.376,5.715,35.037,36.562,1
2015-09-14,44.648,0.67,12.528,51.132,48.543,-1
2015-09-15,28.726,9.472,-2.69,40.898,34.253,2
2015-09-16,3.542,17.729,26.262,19.049,15.743,1
2015-09-17,56.998,17.583,16.957,73.94,72.24,-1
2015-09-18,18.583,32.538,10.306,59.53,47.325,-2
2015-09-21,18.068,15.131,6.774,20.344,20.205,1
2015-09-22,-7.911,17.298,17.635,31.021,13.317,-2
2015-09-23,7.553,32.484,45.907,25.005,21.39,-1
2015-09-24,44.171,14.056,17.721,45.508,46.381,-1
2015-09-25,38.269,8.598,1.522,31.564,36.362,1
2015-09-28,29.308,26.832,6.638,21.732,24.841,-2
2015-09-29,16.867,-3.416,14.805,48.942,39.595,1
2015-09-30,37.658,5.449,27.3,66.019,52.988,2
2015-10-01,32.911,27.026,33.553,45.939,42.311,0
2015-10-02,3.049,18.744,16.639,19.474,15.603,2
2015-10-05,0.657,8.923,23.605,-6.053,-1.913,2
2015-10-06,31.036,20.919,19.767,39.436,39.18,0
2015-10-07,24.922,14.394,19.877,24.564,28.193,1
2015-10-08,32.39,7.063,26.67,47.476,44.345,2
2015-10-09,-8.143,6.065,25.316,15.537,3.527,0
2015-10-12,13.735,0.768,15.818,34.491,25.523,1
2015-10-13,36.252,15.897,19.284,51.727,44.904,0
2015-10-14,16.404,4.935,21.072,25.685,22.904,-2
2015-10-15,27.213,32.664,26.758,52.257,36.972,2
2015-10-16,8.559,23.25,41.641,27.715,24.258,1
2015-10-19,26.392,9.727,38.987,19.514,26.859,0
2015-10-20,35.618,5.115,25.479,48.773,45.025,0
2015-10-21,34.49,19.237,30.344,39.562,41.319,-1
2015-10-22,37.007,-2.762,35.344,79.573,60.387,2
2015-10-23,18.207,41.781,31.442,46.809,45.524,1
2015-10-26,30.027,7.535,14.029,49.878,39.274,0
2015-10-27,23.694,26.402,15.898,45.351,34.846,0
2015-10-28,8.123,20.968,25.491,37.565,28.188,2
2015-10-29,37.483,8.256,10.655,21.72,31.653,0
2015-10-30,50.431,52.418,28.894,56.632,61.443,-1
2015-11-02,15.205,-3.457,34.171,39.296,31.06,2
2015-11-03,24.72,16.248,29.299,52.689,39.896,1
2015-11-04,42.748,27.328,25.729,79.049,63.514,-1
2015-11-05,57.075,43.651,22.836,62.594,63.475,0
2015-11-06,11.688,34.988,23.195,48.015,28.052,1
2015-11-09,48.555,36.177,18.349,49.214,48.869,-2
2015-11-10,11.196,9.88,10.964,21.284,19.747,0
2015-11-11,42.196,7.576,18.844,53.355,52.562,-1
2015-11-12,37.307,8.526,27.766,48.445,38.281,-2
2015-11-13,49.618,30.345,18.595,73.35,61.813,-2
2015-11-16,-1.324,0.263,4.067,-6.52,-5.935,2
2015-11-17,15.066,-0.008,19.493,35.322,27.382,0
2015-11-18,2.767,17.225,21.14,13.553,7.969,2
2015-11-19,12.436,10.611,21.606,15.646,15.939,0
2015-11-20,15.105,15.269,9.412,7.229,13.396,1
2015-11-23,5.227,1.994,5.344,20.546,9.693,0
2015-11-24,6.709,10.636,14.767,22.893,17.11,1
2015-11-25,1.251,12.936,13.703,12.472,10.908,0
2015-11-27,21.703,20.785,42.346,30.786,28.398,0
2015-11-30,63.955,0.792,22.507,40.031,50.401,-1
2015-12-01,53.1,7.532,20.85,47.57,50.241,2
2015-12-02,28.981,22.887,23.328,49,43.282,-2
2015-12-03,27.784,19.543,15.107,41.899,34.461,-2
2015-12-04,-7.499,31.69,37.001,-2.844,-4.595,2
2015-12-07,4.291,13.107,25.856,5.554,6.175,-1
2015-12-08,29.755,28.561,19.153,56.923,46.951,-1
2015-12-09,30.788,6.332,35.541,56.223,48.089,-1
2015-12-10,25.303,29.462,23.506,50.219,39.466,1
2015-12-11,37.562,0.771,17.452,54.775,49.275,-2
2015-12-14,76.056,-13.396,24.776,87.174,80.394,1
2015-12-15,-12.909,0.573,29.994,-3.329,-5.192,2
2015-12-16,34.911,1.59,4.398,47.559,39.793,2
2015-12-17,43.476,5.901,32.679,60.624,53.854,-2
2015-12-18,31.389,9.645,14.902,49.345,41.205,-2
2015-12-21,24.983,-10.169,4.35,25.669,23.948,1
2015-12-22,28.024,29.521,9.943,33.824,31.375,2
2015-12-23,17.753,3.064,12.194,12.857,15.677,2
2015-12-24,17.132,4.06,36.435,17.247,19.956,-1
2015-12-28,29.606,20.281,10.515,34.762,35.485,0
2015-12-29,33.352,0.808,23.115,47.296,43.327,2
2015-12-30,20.556,3.27,20.42,45,36.013,-1
2015-12-31,29.33,-3.647,17.815,28.284,29.344,-2
2016-01-04,0.986,-2.672,24.786,-6.968,-4.568,-2
2016-01-05,10.041,15.005,13.426,24.703,17.788,0
2016-01-06,28.976,9.082,29.183,43.828,40.785,-2
2016-01-07,30.002,0.92,17.043,36.019,34.106,-2
2016-01-08,-5.224,4.277,23.304,17.882,9.368,-2
2016-01-11,16.745,17.196,28.376,16.454,18.098,1
2016-01-12,42.622,17.369,11.436,45.643,46.737,1
2016-01-13,15.866,12.468,21.439,37.06,28.274,-2
2016-01-14,32.928,-10.88,17.025,31.668,35.332,2
2016-01-15,13.266,8.444,27.527,14.222,13.303,-2
2016-01-19,31.609,1.728,21.069,33.373,34.004,0
2016-01-20,22.563,9.911,10.824,19.263,21.244,-2
2016-01-21,7.869,-14.854,24.089,17.958,19.675,1
2016-01-22,24.65,12.208,5.399,40.681,34.522,2
