#Date,news pleasantness,news attention,news sensitivity,news aptitude,news polarity,Label
2014-04-17,11.412,26.471,42.28,33.477,25.605,0
2014-04-21,35.57,13.415,34.561,54.271,48.598,1
2014-04-22,26.207,-6.903,27.539,33.639,31.366,1
2014-04-23,12.961,18.204,41.282,1.742,7.412,0
2014-04-24,22.451,26.341,23.11,52.828,40.461,0
2014-04-25,9.663,11.277,26.705,27.732,20.87,0
2014-04-28,18.352,13.533,18.907,21.661,21.833,1
2014-04-29,-18.655,22.999,28.216,4.541,-0.267,1
2014-04-30,15.576,0.866,23.636,35.933,28.777,1
2014-05-01,19.259,32.969,32.342,34.119,29.106,0
2014-05-02,16.318,12.377,28.238,13.587,15.849,0
2014-05-05,10.648,12.355,9.977,21.441,22.423,1
2014-05-06,10.19,29.136,38.27,10.486,9.831,0
2014-05-07,9.729,26.911,35.176,41.394,27.232,1
2014-05-08,11.763,18.7,30.197,38.407,28.745,1
2014-05-09,25.981,-17.338,24.142,38.964,35.634,1
2014-05-12,8.881,0.986,1.837,13.881,18.909,1
2014-05-13,32.683,21.811,4.217,40.021,37.973,1
2014-05-14,11.606,15.54,24.894,20.37,15.993,0
2014-05-15,30.916,26.606,31.663,32.331,34.635,0
2014-05-16,7.093,14.347,45.23,19.709,13.017,1
2014-05-19,20.477,3.372,29.65,40.997,33.737,1
2014-05-20,61.365,43.216,32.098,77.884,74.112,0
2014-05-21,13.679,9.866,18.92,30.124,25.699,1
2014-05-22,15.594,18.176,23.825,36.384,23.642,1
2014-05-23,44.495,15.5,8.402,54.422,48.513,1
2014-05-27,-5.764,25.31,22.952,-9.659,-6.172,1
2014-05-28,36.799,9.011,6.553,34.99,39.161,0
2014-05-29,22.12,37.641,36.238,19.753,26.357,1
2014-05-30,19.883,21.333,28.809,32.829,29.732,1
2014-06-02,42.574,18.788,4.408,41.635,40.789,1
2014-06-03,44.672,16.866,32.605,74.102,64.145,0
2014-06-04,36.451,29.798,44.775,41.365,38.864,1
2014-06-05,51.169,6.239,9.206,57.521,56.53,1
2014-06-06,13.801,21.889,20.364,40.879,27.655,1
2014-06-09,39.94,14.5,17.906,66.635,52.732,1
2014-06-10,26.862,6.682,28.889,51.587,44.557,1
2014-06-11,20.232,7.735,10.925,28.978,24.733,0
2014-06-12,-4.007,28.245,21.726,8.449,2.089,0
2014-06-13,14.791,2.76,36.404,46.906,36.965,1
2014-06-16,27.978,40.646,33.929,34.14,33.196,1
2014-06-17,29.007,1.454,2.783,28.069,28.438,1
2014-06-18,39.17,23.821,48.52,48.579,45.841,1
2014-06-19,13.182,23.772,23.37,39.007,27.788,1
2014-06-20,7.725,29.892,27.411,42.417,27.455,1
2014-06-23,21.335,8.623,24.235,25.49,29.238,0
2014-06-24,16.288,23.198,31.551,23.743,18.313,0
2014-06-25,35.783,28.267,11.736,63.186,54.54,1
2014-06-26,23.228,17.524,43.917,31.216,27.175,0
2014-06-27,25.334,16.014,22.82,36.609,32.079,1
2014-06-30,26.278,21.905,27.751,26.769,33.113,0
2014-07-01,31.985,41.961,9.394,63.371,52.22,1
2014-07-02,6.743,-8.852,21.113,12.384,9.076,1
2014-07-03,18.484,17.275,16.631,7.099,13.375,1
2014-07-07,32.387,-1.414,37.97,34.62,34.863,0
2014-07-08,20.604,37.114,19.657,37.1,36.109,0
2014-07-09,14.695,10.378,18.976,13.536,16.267,1
2014-07-10,23.548,18.473,34.005,29.657,27.793,0
2014-07-11,19.008,20.883,6.069,35.513,29.307,1
2014-07-14,29.806,22.065,27.658,39.809,39.27,1
2014-07-15,34.601,38.642,18.014,48.193,45.22,1
2014-07-16,13.195,2.899,21.704,30.689,26.65,1
2014-07-17,15.613,5.001,21.091,27.01,22.542,0
2014-07-18,25.617,13.242,16.625,24.318,25.245,1
2014-07-21,33.731,1.324,9.082,6.54,22.372,0
2014-07-22,-1.204,17.904,24.032,8.908,2.142,1
2014-07-23,6.053,-4.296,29.302,12.361,5.496,0
2014-07-24,23.748,13.913,32.842,28.246,27.672,0
2014-07-25,32.667,16.572,20.06,22.664,28.131,0
2014-07-28,21.436,28.2,1.082,27.565,27.436,1
2014-07-29,11.835,15.047,30.934,26.726,19.624,0
2014-07-30,12.494,12.956,13.598,14.02,17.601,0
2014-07-31,24.732,1.38,21.172,18.851,22.07,0
2014-08-01,35.767,-5.594,29.428,51.486,46.278,0
2014-08-04,7.762,14.834,21.516,16.865,17.62,1
2014-08-05,23.012,11.291,4.767,33.78,36.607,0
2014-08-06,7.186,4.058,15.581,38.964,22.018,1
2014-08-07,24.482,2.528,24.787,43.505,38.445,0
2014-08-08,9.605,21.496,10.833,12.412,14.641,1
2014-08-11,27.227,43.117,50.023,20.556,24.27,1
2014-08-12,26.106,19.9,26.044,38.854,33.804,0
2014-08-13,55.971,40.17,25.757,61.404,63.032,1
2014-08-14,24.176,28.338,21.682,41.26,33.216,1
2014-08-15,30.499,-0.862,45.85,32.665,38.672,0
2014-08-18,29.116,17.712,31.703,45.434,39.996,1
2014-08-19,29.72,11.185,24.557,31.25,32.034,1
2014-08-20,15.863,13.197,9.628,22.877,22.043,1
2014-08-21,-15.166,12.111,15.378,7.066,-3.601,1
2014-08-22,9.065,13.7,13.352,2.814,4.59,0
2014-08-25,28.591,19.801,29.705,15.751,24.432,1
2014-08-26,20.761,7.484,20.463,25.437,21.93,1
2014-08-27,36.795,46.967,19.901,49.256,47.875,1
2014-08-28,18.858,3.938,26.105,4.38,11.418,0
2014-08-29,-8.7,24.808,18.358,12.89,4.303,1
2014-09-02,33.137,22.809,27.687,53.169,43.223,0
2014-09-03,28.592,14.121,30.604,23.317,26.862,1
2014-09-04,2.402,10.01,8.852,12.472,11.185,0
2014-09-05,-0.328,16.297,22.841,6.284,4.923,1
2014-09-08,22.039,15.22,13.746,29.875,27.935,0
2014-09-09,21.31,-1.098,13.512,30.09,28.392,0
2014-09-10,22.166,9.858,17.845,32.913,24.962,1
2014-09-11,32.449,13.437,19.086,58.733,46.871,0
2014-09-12,19.586,28.571,23.01,27.472,25.771,0
2014-09-15,19.205,38.896,31.738,36.499,35.863,1
2014-09-16,27.57,26.399,21.929,37.947,33.9,1
2014-09-17,-3.462,18.567,28.856,9.096,3.972,1
2014-09-18,5.902,23.425,24.854,9.947,9.708,1
2014-09-19,4.17,15.533,19.861,7.574,9.442,1
2014-09-22,47.593,22.897,34.823,54.422,44.501,0
2014-09-23,9.723,6.269,17.036,14.359,14.75,0
2014-09-24,33.407,29.565,15.329,53.991,46.663,1
2014-09-25,51.946,39.216,33.814,61.512,61.615,0
2014-09-26,23.836,15.654,13.751,43.666,34.773,1
2014-09-29,16.668,7.805,18.471,60.373,39.485,0
2014-09-30,35.25,15.197,4.832,64.229,50.554,0
2014-10-01,19.528,9.144,34.267,35.259,28.708,0
2014-10-02,44.84,22.643,59.764,42.606,43.51,0
2014-10-03,25.923,15.273,29.485,30.194,28.667,1
2014-10-06,6.857,-3.97,15.353,38.233,26.381,0
2014-10-07,-4.478,5.716,52.241,3.944,1.512,0
2014-10-08,33.712,8.698,17.248,61.863,50.12,1
2014-10-09,39.51,5.241,26.488,63.047,58.036,0
2014-10-10,14.553,37.753,20.761,42.165,27.729,0
2014-10-13,33.67,-6.212,16.148,39.974,38.496,0
2014-10-14,16.32,10.432,23.656,4.049,11.091,0
2014-10-15,29.719,14.939,19.725,40.681,35.835,0
2014-10-16,41.976,22.062,20.071,58.642,50.625,0
2014-10-17,28.447,20.713,29.843,28.238,26.787,1
2014-10-20,31.401,0.494,7.103,42.957,36.942,1
2014-10-21,21.661,24.341,21.844,55.041,41.071,1
2014-10-22,41.609,22.458,38.051,46.515,49.157,0
2014-10-23,34.84,17.822,22.435,50.404,49.59,1
2014-10-24,29.452,-1.784,17.036,73.375,53.6,1
2014-10-27,-6.106,26.169,24.86,10.968,3.137,1
2014-10-28,31.572,25.288,7.166,48.837,40.666,1
2014-10-29,37.23,33.595,40.795,46.788,49.118,0
2014-10-30,1.468,12.103,31.659,2.601,12.519,1
2014-10-31,41.036,6.187,28.248,57.706,51.522,1
2014-11-03,24.133,2.188,24.188,36.313,30.776,0
2014-11-04,8.172,15.649,26.942,18.388,13.963,1
2014-11-05,16.548,13.392,23.56,41.509,31.598,1
2014-11-06,25.262,14.752,6.369,64.391,50.101,1
2014-11-07,19.37,31.963,36.698,21.262,24.223,1
2014-11-10,48.773,5.352,18.271,58.476,55.195,1
2014-11-11,34.698,18.54,12.556,61.242,50.515,1
2014-11-12,22.733,7.945,15.751,23.538,26.907,0
2014-11-13,9.979,14.871,28.72,26.806,18.949,1
2014-11-14,27.252,36.769,30.127,46.13,38.3,0
2014-11-17,28.001,2.492,19.029,58.054,45.654,1
2014-11-18,48.664,20.658,19.96,46.954,48.18,1
2014-11-19,31.067,18.217,16.103,36.113,36.803,0
2014-11-20,2.539,4.292,32.728,6.306,6.948,1
2014-11-21,39.205,18.645,30.531,66.225,57.3,1
2014-11-24,34.013,4.672,14.54,46.488,44.499,1
2014-11-25,14.352,8.164,21.749,33.266,26.65,0
2014-11-26,21.806,26.037,17.068,51.453,46.172,1
2014-11-28,17.464,40.067,32.151,48.975,38.266,1
2014-12-01,43.953,8.647,1.186,54.456,51.4,0
2014-12-02,17.654,23.939,38.744,46.415,35.238,1
2014-12-03,46.947,26.108,50.042,65.798,62.128,1
2014-12-04,41.992,13.117,21.679,68.444,54.85,0
2014-12-05,39.602,31.062,17.274,49.442,45.64,1
2014-12-08,16.594,-8.678,45.625,36.576,26.265,0
2014-12-09,32.381,-4.201,24.489,48.281,38.346,0
2014-12-10,49.653,16.2,22.085,41.963,44.616,0
2014-12-11,24.262,26.411,25.96,29.936,29.063,1
2014-12-12,54.292,21.019,14.433,58.253,55.91,0
2014-12-15,25.553,36.393,32.26,53.285,44.166,0
2014-12-16,31.406,23.502,19.246,27.545,31.645,0
2014-12-17,-3.088,13.975,38.805,17.134,9.278,1
2014-12-18,-4.163,11.542,31.515,7.512,0.891,1
2014-12-19,40.442,4.612,21.599,53.256,50.524,1
2014-12-22,26.566,10.453,28.619,35.46,37.491,1
2014-12-23,-0.373,11.272,30.666,19.016,11.88,1
2014-12-24,6.417,21.757,34.476,30.795,19.82,1
2014-12-26,18.854,33.764,7.373,34.842,29.555,1
2014-12-29,22.021,11.901,29.604,44.033,32.79,0
2014-12-30,29.412,11.648,27.683,45.57,38.324,0
2014-12-31,20.302,5.417,30.135,43.122,38.177,0
2015-01-02,39.029,5.768,21.492,58.504,51.247,1
2015-01-05,23.951,20.727,17.479,42.777,37.703,0
2015-01-06,33.278,8.611,15.717,39.321,39.491,0
2015-01-07,12.188,14.735,30.734,30.597,21.219,1
2015-01-08,2.825,0.184,3.504,3.855,2.917,1
2015-01-09,-19.422,18.004,4.657,-3.019,-9.973,0
2015-01-12,14.327,4.818,25.592,27.939,20.155,0
2015-01-13,31.704,11.106,-1.831,28.211,26.918,0
2015-01-14,13.229,5.024,11.424,-1.153,4.803,0
2015-01-15,27.627,13.884,7.26,51.534,45.376,0
2015-01-16,17.363,20.098,-0.597,24.874,18.342,1
2015-01-20,15.775,27.676,30.093,49.292,34.272,1
2015-01-21,4.941,2.08,12.051,13.037,3.595,1
2015-01-22,34.171,16.451,20.767,42.229,41.53,1
2015-01-23,16.828,31.797,24.574,11.717,12.704,0
2015-01-26,31.79,14.914,29.236,39.369,37.062,1
2015-01-27,11.93,13.061,31.984,8.285,10.476,0
2015-01-28,33.437,9.406,4.246,45.101,40.354,0
2015-01-29,8.057,5.757,-8.222,23.95,19.745,1
2015-01-30,-6.278,37.846,22.892,14.819,9.875,0
2015-02-02,25.523,33.173,42.633,36.664,30.24,1
2015-02-03,11.661,27.351,36.731,39.521,31.519,1
2015-02-04,-16.465,16.539,19.585,-7.185,-8.606,1
2015-02-05,20.837,13.483,32.993,26.511,28.134,1
2015-02-06,32.165,5.724,44.264,61.832,57.29,0
2015-02-09,-0.642,13.317,2.19,13.17,8.184,0
2015-02-10,16.062,13.512,18.222,31.467,28.463,1
2015-02-11,13.776,4.436,3.041,32.199,26.085,0
2015-02-12,28.954,6.976,9.877,28.56,30.879,1
2015-02-13,25.131,15.505,10.882,52.833,39.688,1
2015-02-17,7.026,8.978,42.17,10.319,11.501,1
2015-02-18,15.978,7.419,25.481,16.759,18.918,0
2015-02-19,17.013,7.971,24.168,27.737,24.899,0
2015-02-20,51.416,18.848,24.799,61.989,60.075,1
2015-02-23,35.903,28.862,24.198,49.42,47.907,0
2015-02-24,14.831,16.503,13.731,23.717,22.984,1
2015-02-25,6.149,13.628,12.975,30.904,21.632,1
2015-02-26,-0.76,10.279,10.057,13.689,12.805,0
2015-02-27,23.654,41.53,33.565,58.474,45.717,0
2015-03-02,4.255,12.301,33.852,29.998,17.805,1
2015-03-03,44.151,25.484,23.392,43.939,43.587,0
2015-03-04,31.739,23.533,13.443,43.621,39.379,0
2015-03-05,18.323,26.47,36.514,47.802,41.893,1
2015-03-06,16.667,17.923,22.952,13.682,16.999,0
2015-03-09,15.803,-5.297,27.615,32.668,24.535,1
2015-03-10,70.087,16.803,0.859,100.008,85.987,0
2015-03-11,35.563,8.964,-0.285,60.975,50.494,0
2015-03-12,60.905,21.047,20.477,80.485,74.43,1
2015-03-13,41.185,10.497,8.063,74.64,65.188,0
2015-03-16,17.674,17.907,45.656,46.424,40.671,1
2015-03-17,30.188,5.771,27.639,55.273,46.126,0
2015-03-18,44.648,22.125,29.229,58.817,54.996,1
2015-03-19,44.762,53.307,19.986,68.11,60.144,0
2015-03-20,38.083,5.802,10.563,54.038,52.324,1
2015-03-23,26.318,26.906,16.829,24.187,23.93,0
2015-03-24,35.251,27.919,14.825,55.594,50.453,0
2015-03-25,37.51,3.949,37.569,60.529,53.429,0
2015-03-26,29.294,25.307,31.328,43.979,40.071,0
2015-03-27,58.069,30.977,22.771,75.892,73.121,1
2015-03-30,9.221,8.418,44.163,23.183,19.474,1
2015-03-31,33.691,37.199,19.159,50.421,45.568,0
2015-04-01,36.278,23.326,17.931,61.459,52.294,0
2015-04-02,21.332,23.6,18.168,40.219,36.694,1
2015-04-06,0.69,20.525,19.509,4.764,2.134,1
2015-04-07,18.499,0.157,20.712,36.376,28.492,0
2015-04-08,21.272,-3.693,34.628,29.098,23.271,1
2015-04-09,43.038,9.852,26.807,48.914,49.029,1
2015-04-10,41.713,35.629,11.239,63.708,54.35,1
2015-04-13,20.427,33.679,19.97,52.256,38.531,0
2015-04-14,22.018,37.777,36.392,43.109,33.145,1
2015-04-15,30.745,26.311,14.101,25.496,31.773,1
2015-04-16,33.936,24.578,14.738,43.704,44.269,0
2015-04-17,25.459,23.619,15.055,45.195,41.672,0
2015-04-20,22.699,29.115,21.58,49.259,40.872,1
2015-04-21,16.395,26.419,33.611,51.713,36.281,0
2015-04-22,36.948,28.118,21.049,86.192,64.442,1
2015-04-23,34.504,5.816,7.676,48.656,40.193,1
2015-04-24,25,24.753,26.365,56.836,43.236,1
2015-04-27,9.022,13.243,16.944,28.873,19.468,0
2015-04-28,12.592,-3.481,13.902,43.5,34.653,1
2015-04-29,29.062,24.503,17.037,36.506,38.958,0
2015-04-30,33.504,11.089,8.211,54.789,45.603,0
2015-05-01,9.446,39.125,25.523,26.595,21.733,1
2015-05-04,24.347,5.862,36.314,55.344,40.548,1
2015-05-05,21.947,28.568,17.33,47.843,40.271,0
2015-05-06,37.037,16.962,30.965,51.989,45.916,0
2015-05-07,21.579,27.883,18.932,28.16,29.969,1
2015-05-08,23.635,24.805,14.232,21.133,26.329,1
2015-05-11,27.201,43.863,31.151,61.955,46.816,0
2015-05-12,11.443,21.751,22.639,39.897,32.881,0
2015-05-13,33.897,25.497,22.188,75.033,61.933,0
2015-05-14,19.127,13.034,33.495,53.198,38.977,1
2015-05-15,34.15,19.308,24.091,33.712,36.743,1
2015-05-18,21.34,12.579,20.657,38.987,32.385,1
2015-05-19,39.723,16.081,30.207,52.775,46.355,1
2015-05-20,59.805,6.405,20.939,90.914,81.648,0
2015-05-21,38.295,27.87,10.726,37.778,39.717,1
2015-05-22,33.303,31.544,25.032,42.758,39.373,0
2015-05-26,36.044,18.604,13.634,34.968,35.112,0
2015-05-27,36.257,23.601,5.731,19.492,31.115,1
2015-05-28,12.383,28.579,28.594,28.748,26.998,0
2015-05-29,56.944,12.966,18.603,58.478,58.785,0
2015-06-01,8.873,24.059,30.006,24.045,25.119,1
2015-06-02,16.151,34.772,26.965,23.278,28.788,0
2015-06-03,29.143,29.472,13.798,41.472,42.227,1
2015-06-04,17.078,19.178,29.955,27.133,25.167,0
2015-06-05,39.358,7.273,23.94,62.308,58.136,0
2015-06-08,51.29,23.646,13.128,62.407,57.057,0
2015-06-09,7.904,22.639,29.511,53.518,34.71,0
2015-06-10,64.359,23.888,21.455,73.104,71.826,1
2015-06-11,38.025,34.208,8.186,63.119,55.422,1
2015-06-12,6.826,27.448,18.767,27.368,16.898,0
2015-06-15,12.698,21.562,35.445,16.733,19.557,0
2015-06-16,68.422,3.455,23.298,65.669,76.345,1
2015-06-17,39.572,4.232,37.101,57.681,49.509,1
2015-06-18,25.62,23.244,19.581,46.221,36.042,1
2015-06-19,5.693,36.673,52.035,28.644,21.5,0
2015-06-22,45.228,13.402,20.94,65.995,61.481,1
2015-06-23,32.833,1.281,-0.374,56.903,49.78,1
2015-06-24,33.647,28.261,14.702,48.787,45.396,0
2015-06-25,20.007,9.621,5.843,60.633,42.229,0
2015-06-26,28.579,6.667,8.601,34.918,35.343,1
2015-06-29,6.878,24.417,23.438,10.589,11.845,0
2015-06-30,13.507,20.558,23.234,26.537,23.711,1
2015-07-01,30.405,21.104,24.706,30.158,32.31,1
2015-07-02,60.132,53.612,14.32,80.151,73.939,0
2015-07-06,-1.823,15.783,33.571,55.29,28.735,0
2015-07-07,47.255,27.095,29.95,58.213,59.077,1
2015-07-08,35.515,20.095,32.043,58.447,51.055,0
2015-07-09,21.439,20.574,12.525,49.251,36.827,1
2015-07-10,18.688,8.355,29.242,35.185,29.247,1
2015-07-13,23.153,8.958,21.262,63.459,39.743,1
2015-07-14,20.242,26.937,25.333,56.609,44.995,1
2015-07-15,51.418,34.61,37.421,52.889,51.322,0
2015-07-16,60.876,43.682,43.925,76.232,68.042,1
2015-07-17,19.154,29.828,25.915,13.93,18.423,0
2015-07-20,25.566,15.275,21.76,13.609,19.35,1
2015-07-21,13.708,27.164,33.283,36.031,21.835,0
2015-07-22,29.074,8.143,40.614,27.716,31.087,0
2015-07-23,30.972,15.454,14.721,55.789,45.624,0
2015-07-24,30.686,11.13,20.642,46.174,45.505,0
2015-07-27,25.039,9.158,28.442,42.826,31.407,0
2015-07-28,53.446,-13.468,4.381,61.223,59.89,1
2015-07-29,48.709,10.619,21.953,72.619,60.421,1
2015-07-30,46.866,16.817,-2.405,75.408,58.152,0
2015-07-31,59.113,15.474,2.802,101.597,84.559,0
2015-08-03,13.257,6.972,0.94,32.551,23.21,0
2015-08-04,46.181,20.21,15.414,76.543,64.911,0
2015-08-05,35.754,27.643,13.184,36.204,39.242,0
2015-08-06,32.583,11.861,41.69,58.768,44.941,0
2015-08-07,36.129,13.141,39.602,52.383,44.789,0
2015-08-10,36.079,8.815,16.078,57.82,55.712,1
2015-08-11,16.739,-0.515,20.763,46.129,33.741,0
2015-08-12,19.401,18.29,27.873,34.239,30.989,0
2015-08-13,25.506,22.636,42.072,60.089,48.533,1
2015-08-14,20.173,11.986,30.23,25.665,26.24,1
2015-08-17,18.706,29.724,19.756,22.853,23.079,1
2015-08-18,32.45,18.489,16.326,42.445,42.033,0
2015-08-19,23.769,13.214,26.949,47.966,42.08,0
2015-08-20,22.533,29.173,34.256,38.471,32.927,0
2015-08-21,50.203,35.316,31.526,69.143,66.189,0
2015-08-24,-2.213,3.248,31.054,23.864,14.335,0
2015-08-25,24.27,35.169,19.155,46.427,39.284,0
2015-08-26,32.549,27.377,25.187,62.337,46.986,1
2015-08-27,9.09,4.577,27.437,23.591,17.288,1
2015-08-28,18.78,59.601,34.355,34.583,34.544,0
2015-08-31,34.206,7.164,18.673,30.355,29.864,0
2015-09-01,21.723,24.454,18.521,41.876,36.402,0
2015-09-02,15.983,10.35,34.002,38.745,30.155,1
2015-09-03,18.418,-10.496,19.269,34.363,30.247,1
2015-09-04,17.554,19.962,23.674,21.707,25.634,0
2015-09-08,-2.898,-0.556,42.611,10.984,6.308,1
2015-09-09,24.192,-0.107,18.837,41.321,32.645,0
2015-09-10,31.371,6.376,5.715,35.037,36.306,1
2015-09-11,17.528,3.798,37.826,37.763,29.542,1
2015-09-14,29.512,9.174,-2.358,40.774,34.485,0
2015-09-15,3.542,17.729,26.262,19.049,15.743,1
2015-09-16,56.998,18.313,16.957,74.71,72.74,1
2015-09-17,18.583,32.538,10.306,59.53,47.325,0
2015-09-18,25.083,10.259,22.441,42.704,36.637,0
2015-09-21,-7.518,17.149,17.801,30.959,13.433,1
2015-09-22,7.553,32.484,46.901,25.718,21.959,0
2015-09-23,44.03,14.154,18.383,44.852,45.927,0
2015-09-24,38.269,8.598,1.522,31.564,36.362,0
2015-09-25,13.764,21.531,26.599,21.805,22.837,1
2015-09-28,16.867,-4.368,14.805,48.942,39.278,0
2015-09-29,37.658,5.449,27.3,66.019,52.988,1
2015-09-30,34.03,28.035,33.481,46.901,43.317,1
2015-10-01,3.049,18.744,16.639,19.474,15.603,0
2015-10-02,32.365,20.385,12.969,33.916,29.489,1
2015-10-05,31.036,20.919,19.767,39.436,39.18,1
2015-10-06,25.849,14.394,20.871,25.277,29.071,1
2015-10-07,33.386,6.896,26.951,47.436,44.702,1
2015-10-08,-8.143,6.065,25.316,15.537,3.527,1
2015-10-09,7.527,29.636,35.871,34.584,29.678,1
2015-10-12,37.038,15.538,19.233,53.03,45.949,1
2015-10-13,16.404,4.935,21.072,25.685,22.904,0
2015-10-14,27.213,32.664,26.758,52.257,36.972,0
2015-10-15,8.952,23.101,41.807,27.653,24.374,1
2015-10-16,45.646,1.85,13.522,51.166,50.643,1
2015-10-19,36.558,4.294,24.616,48.954,45.413,1
2015-10-20,33.711,19.993,30.344,39.036,40.632,0
2015-10-21,37.007,-2.762,35.344,79.573,60.387,0
2015-10-22,17.866,40.958,31.284,44.531,43.812,1
2015-10-23,35.987,-7.972,37.947,25.741,35.999,1
2015-10-26,23.694,26.402,15.898,45.351,34.846,0
2015-10-27,8.123,20.968,25.491,37.565,28.188,0
2015-10-28,37.483,8.256,10.655,21.72,31.653,1
2015-10-29,50.431,52.418,28.894,56.632,61.443,0
2015-10-30,44.105,40.531,12.015,60,54.758,0
2015-11-02,23.839,16.218,29.248,51.58,39.206,1
2015-11-03,43.087,27.63,25.729,79.436,63.857,1
2015-11-04,57.075,43.651,22.836,62.594,63.475,0
2015-11-05,11.688,34.988,23.195,48.015,28.052,0
2015-11-06,22.922,30.137,22.607,49.616,43.991,1
2015-11-09,11.196,9.88,10.027,20.5,19.173,0
2015-11-10,42.196,8.399,18.888,54.365,53.159,1
2015-11-11,37.307,8.526,27.766,48.445,38.281,0
2015-11-12,50.601,31.26,18.595,74.087,62.691,0
2015-11-13,17.473,7.09,18.66,36.857,24.357,0
2015-11-16,14.157,-0.008,20.129,34.363,26.547,1
2015-11-17,2.767,17.225,21.14,13.553,7.969,1
2015-11-18,12.436,10.611,21.606,15.646,15.939,1
2015-11-19,16.808,14.513,9.412,9.419,14.945,0
2015-11-20,10.819,-6.059,3.597,10.039,12.981,1
2015-11-23,6.762,10.763,14.686,23.027,17.188,0
2015-11-24,0.491,12.936,13.703,11.574,10.355,1
2015-11-25,19.24,18.055,28.97,29.296,28.29,1
2015-11-27,9.557,12.286,30.59,26.277,24.033,0
2015-11-30,53.1,7.532,20.85,47.57,50.241,0
2015-12-01,29.661,22.536,23.531,48.636,43.373,1
2015-12-02,28.681,18.798,15.107,42.732,35.286,0
2015-12-03,-7.499,31.69,37.001,-2.844,-4.595,0
2015-12-04,24.924,8.336,18.199,30.881,25.029,1
2015-12-07,29.755,28.561,19.153,56.923,46.951,0
2015-12-08,29.815,6.332,36.381,55.695,47.309,0
2015-12-09,25.303,29.462,23.506,50.219,39.466,0
2015-12-10,37.562,0.771,17.452,54.775,49.275,1
2015-12-11,24.517,5.773,33.409,34.522,30.607,0
2015-12-14,-12.909,0.573,29.994,-3.329,-5.192,1
2015-12-15,36.231,1.441,4.564,47.497,40.218,1
2015-12-16,43.476,5.901,32.679,60.624,53.854,1
2015-12-17,30.515,10.499,15.875,48.448,40.006,0
2015-12-18,30.453,8.975,10.623,26.152,30.705,0
2015-12-21,28.272,29.164,9.892,34.716,31.857,1
2015-12-22,19.874,4.683,14.087,12.054,16.136,1
2015-12-23,17.915,4.06,35.634,18.117,20.774,1
2015-12-24,25.975,31.704,14.123,43.035,34.512,0
2015-12-28,33.352,0.808,23.115,47.296,43.327,0
2015-12-29,21.394,3.27,19.78,45.536,36.684,1
2015-12-30,29.723,-3.796,17.981,28.222,29.46,0
2015-12-31,48.226,-3.695,18.742,78.702,66.83,0
2016-01-04,10.041,15.005,13.426,24.703,17.788,0
2016-01-05,29.091,9.587,29.075,43.975,41.005,1
2016-01-06,30.002,0.917,17.106,35.982,34.074,0
2016-01-07,-5.479,4.201,24.208,17.111,8.762,0
2016-01-08,16.73,22.644,27.402,38.322,29.212,0
2016-01-11,42.613,17.492,9.127,47.032,47.551,1
2016-01-12,15.866,12.468,21.439,37.06,28.274,1
2016-01-13,33.036,-10.88,17.025,31.724,35.387,0
2016-01-14,13.266,8.444,27.527,14.222,13.303,1
2016-01-15,4.728,11.571,29.571,2.485,4.372,0
2016-01-19,22.563,9.911,10.824,19.263,21.244,1
2016-01-20,7.869,-15.843,24.089,18.939,20.332,0
2016-01-21,24.65,12.208,5.399,40.681,34.522,1
2016-01-22,14.358,-5.567,22.749,16.544,14.822,1
2016-01-25,28.936,21.79,34.496,46.051,41.73,0
2016-01-26,8.512,13.15,38.097,4.876,6.592,1
2016-01-27,11.397,26.045,14.291,8.029,7.855,0
2016-01-28,24.362,24.446,24.984,29.289,32.253,1
2016-01-29,-1.955,18.58,11.466,-15.772,-6.532,1
2016-02-01,39.94,9.597,21.453,63.147,54.457,0
2016-02-02,28.285,33.847,20.774,37.885,39.221,0
2016-02-03,32.277,0.432,9.813,54.683,46.15,1
2016-02-04,35.267,21.111,18.162,40.706,43.994,1
2016-02-05,23.997,24.14,16.94,18.241,23.321,0
2016-02-08,29.058,5.555,4.86,41.903,38.979,0
2016-02-09,19.965,12.475,6.273,19.485,16.891,0
2016-02-10,-1.598,10.167,38.631,19.082,8.053,0
2016-02-11,28.174,38.868,32.845,27.888,28.401,0
2016-02-12,22.805,27.067,18.482,39.095,36.587,1
2016-02-16,34.848,23.352,12.225,56.614,50.024,1
2016-02-17,20.539,40.821,7.779,41.651,36.303,1
2016-02-18,26.864,19.622,32.418,50.46,45.251,0
2016-02-19,9.022,1.741,27.99,20.407,17.455,0
2016-02-22,30.852,21.818,39.071,33.607,41.989,1
2016-02-23,31.099,12.078,17.779,47.078,42.456,0
2016-02-24,15.314,13.223,6.814,8.955,14.696,1
2016-02-25,17.3,17.679,32.281,29.33,25.822,1
2016-02-26,25.476,13.622,9.804,32.507,29.123,0
2016-02-29,19.254,-0.438,10.455,26.224,25.192,0
2016-03-01,24.447,3.961,-5.611,33.563,29.996,1
2016-03-02,22.514,29.194,33.192,33.615,27.021,1
2016-03-03,10.116,-2.23,25.456,32.534,26.791,1
2016-03-04,36.073,-9.636,25.576,34.706,36.955,1
2016-03-07,5.807,10.559,19.713,29.159,23.693,1
2016-03-08,37.395,21.876,-1.608,60.287,52.316,0
2016-03-09,49.771,11.141,5.729,44.22,50.9,1
2016-03-10,16.038,-1.07,33.816,31.69,23.575,0
